Benchmarks of simstr, version 1.8.1
Sources: https://github.com/orefkov/simstr
Results: https://orefkov.github.io/simstr/results.html
Compiler MSVC 19.44.35213.0
2026-03-22T13:57:22+03:00
Running benchStr.exe
Run on (32 X 2494 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 256 KiB (x16)
  L3 Unified 40960 KiB (x1)
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_median                                                  285 ns          285 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                 3.20 ns         5.41 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                     1.12 %          1.90 %             4
-- Append string of 16 bytes and const literal of 16 bytes 2048 times, 65536 total length --/repeats:1             0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_mean                                  295560 ns       295048 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_median                                291197 ns       288771 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_stddev                                 13899 ns        17000 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_cv                                      4.70 %          5.76 %             4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                         199734 ns       194972 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                       200341 ns       194972 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                         4028 ns         3702 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                             2.02 %          1.90 %             4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                          25221 ns        25251 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                        25305 ns        25391 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                          392 ns          534 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                             1.55 %          2.12 %             4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                        23191 ns        23123 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                      23387 ns        23350 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                        674 ns          641 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                           2.90 %          2.77 %             4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                        21887 ns        21711 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                      21799 ns        21711 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                        298 ns          302 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                           1.36 %          1.39 %             4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                       22577 ns        22496 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                     22602 ns        22496 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                       279 ns        0.000 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                          1.24 %          0.00 %             4
-- Append 2 string of 16 bytes 32 times, 1024 total length --/repeats:1                                            0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var1 << str_var2;_mean                                                        5538 ns         5547 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_median                                                      5547 ns         5547 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_stddev                                                       115 ns         90.2 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_cv                                                          2.08 %          1.63 %             4
std::string str; ... str += str_var1 + str_var2;_mean                                                               4019 ns         4013 ns            4
std::string str; ... str += str_var1 + str_var2;_median                                                             4019 ns         3990 ns            4
std::string str; ... str += str_var1 + str_var2;_stddev                                                             40.6 ns         45.3 ns            4
std::string str; ... str += str_var1 + str_var2;_cv                                                                 1.01 %          1.13 %             4
lstringa<16> str; ... str += str_var1 + str_var2;_mean                                                               900 ns          902 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_median                                                             900 ns          907 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_stddev                                                            17.6 ns         8.72 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_cv                                                                1.95 %          0.97 %             4
lstringa<128> str; ... str += str_var1 + str_var2;_mean                                                              641 ns          638 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_median                                                            644 ns          642 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_stddev                                                           8.08 ns         6.98 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_cv                                                               1.26 %          1.09 %             4
lstringa<512> str; ... str += str_var1 + str_var2;_mean                                                              482 ns          476 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_median                                                            478 ns          476 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_stddev                                                           8.41 ns         8.83 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_cv                                                               1.75 %          1.86 %             4
lstringa<1024> str; ... str += str_var1 + str_var2;_mean                                                             365 ns          365 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_median                                                           366 ns          365 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_stddev                                                          5.82 ns         4.63 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_cv                                                              1.59 %          1.27 %             4
-- Append text, number, text --/repeats:1                                                                          0.000 ns        0.000 ns   1000000000000
std::stringstream str; str << "test = " << k << " times";_mean                                                     11725 ns        11719 ns            4
std::stringstream str; str << "test = " << k << " times";_median                                                   11720 ns        11719 ns            4
std::stringstream str; str << "test = " << k << " times";_stddev                                                     134 ns          199 ns            4
std::stringstream str; str << "test = " << k << " times";_cv                                                        1.14 %          1.70 %             4
std::string str = "test = " + std::to_string(k) + " times";_mean                                                    1226 ns         1228 ns            4
std::string str = "test = " + std::to_string(k) + " times";_median                                                  1223 ns         1228 ns            4
std::string str = "test = " + std::to_string(k) + " times";_stddev                                                  27.1 ns         32.2 ns            4
std::string str = "test = " + std::to_string(k) + " times";_cv                                                      2.21 %          2.62 %             4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_mean                                      2815 ns         2802 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_median                                    2819 ns         2787 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_stddev                                    70.6 ns         74.6 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_cv                                        2.51 %          2.66 %             4
std::string str = std::format("test = {} times", k);_mean                                                           2391 ns         2367 ns            4
std::string str = std::format("test = {} times", k);_median                                                         2379 ns         2354 ns            4
std::string str = std::format("test = {} times", k);_stddev                                                         26.5 ns         65.8 ns            4
std::string str = std::format("test = {} times", k);_cv                                                             1.11 %          2.78 %             4
lstringa<8> str; str.format("test = {} times", k);_mean                                                             2677 ns         2653 ns            4
lstringa<8> str; str.format("test = {} times", k);_median                                                           2681 ns         2668 ns            4
lstringa<8> str; str.format("test = {} times", k);_stddev                                                           35.4 ns         88.9 ns            4
lstringa<8> str; str.format("test = {} times", k);_cv                                                               1.32 %          3.35 %             4
lstringa<32> str; str.format("test = {} times", k);_mean                                                            1480 ns         1483 ns            4
lstringa<32> str; str.format("test = {} times", k);_median                                                          1477 ns         1475 ns            4
lstringa<32> str; str.format("test = {} times", k);_stddev                                                          14.2 ns         15.7 ns            4
lstringa<32> str; str.format("test = {} times", k);_cv                                                              0.96 %          1.06 %             4
lstringa<8> str = "test = " + k + " times";_mean                                                                     890 ns          889 ns            4
lstringa<8> str = "test = " + k + " times";_median                                                                   891 ns          889 ns            4
lstringa<8> str = "test = " + k + " times";_stddev                                                                  14.0 ns         14.2 ns            4
lstringa<8> str = "test = " + k + " times";_cv                                                                      1.58 %          1.60 %             4
lstringa<32> str = "test = " + k + " times";_mean                                                                    180 ns          179 ns            4
lstringa<32> str = "test = " + k + " times";_median                                                                  180 ns          180 ns            4
lstringa<32> str = "test = " + k + " times";_stddev                                                                 3.64 ns         4.83 ns            4
lstringa<32> str = "test = " + k + " times";_cv                                                                     2.02 %          2.69 %             4
stringa str = "test = " + k + " times";_mean                                                                         172 ns          170 ns            4
stringa str = "test = " + k + " times";_median                                                                       172 ns          170 ns            4
stringa str = "test = " + k + " times";_stddev                                                                      2.25 ns         2.42 ns            4
stringa str = "test = " + k + " times";_cv                                                                          1.31 %          1.43 %             4
-- Split text and convert to int --/repeats:1                                                                      0.000 ns        0.000 ns   1000000000000
std::string::find + substr + std::strtol_mean                                                                        573 ns          570 ns            4
std::string::find + substr + std::strtol_median                                                                      566 ns          570 ns            4
std::string::find + substr + std::strtol_stddev                                                                     23.5 ns         32.5 ns            4
std::string::find + substr + std::strtol_cv                                                                         4.09 %          5.70 %             4
ssa::splitter + ssa::as_int_mean                                                                                     304 ns          303 ns            4
ssa::splitter + ssa::as_int_median                                                                                   304 ns          303 ns            4
ssa::splitter + ssa::as_int_stddev                                                                                  5.71 ns         9.01 ns            4
ssa::splitter + ssa::as_int_cv                                                                                      1.88 %          2.97 %             4
ssa::splitf + functor_mean                                                                                           218 ns          216 ns            4
ssa::splitf + functor_median                                                                                         218 ns          215 ns            4
ssa::splitf + functor_stddev                                                                                        4.32 ns         6.14 ns            4
ssa::splitf + functor_cv                                                                                            1.98 %          2.84 %             4
-- Replace symbols in text ~400 symbols --/repeats:1                                                               0.000 ns        0.000 ns   1000000000000
Naive (and wrong) replace symbols with std::string find + replace_mean                                              1206 ns         1207 ns            4
Naive (and wrong) replace symbols with std::string find + replace_median                                            1198 ns         1200 ns            4
Naive (and wrong) replace symbols with std::string find + replace_stddev                                            33.2 ns         35.1 ns            4
Naive (and wrong) replace symbols with std::string find + replace_cv                                                2.76 %          2.91 %             4
replace symbols with std::string find_first_of + replace_mean                                                       2200 ns         2197 ns            4
replace symbols with std::string find_first_of + replace_median                                                     2200 ns         2197 ns            4
replace symbols with std::string find_first_of + replace_stddev                                                     7.02 ns        0.000 ns            4
replace symbols with std::string find_first_of + replace_cv                                                         0.32 %          0.00 %             4
replace symbols with std::string_view find_first_of + copy_mean                                                     2544 ns         2520 ns            4
replace symbols with std::string_view find_first_of + copy_median                                                   2549 ns         2520 ns            4
replace symbols with std::string_view find_first_of + copy_stddev                                                   15.3 ns         76.5 ns            4
replace symbols with std::string_view find_first_of + copy_cv                                                       0.60 %          3.04 %             4
replace runtime symbols with string expressions and without remembering all search results_mean                     1663 ns         1659 ns            4
replace runtime symbols with string expressions and without remembering all search results_median                   1668 ns         1650 ns            4
replace runtime symbols with string expressions and without remembering all search results_stddev                   23.0 ns         19.2 ns            4
replace runtime symbols with string expressions and without remembering all search results_cv                       1.38 %          1.16 %             4
replace runtime symbols with simstr and memorization of all search results_mean                                     1442 ns         1444 ns            4
replace runtime symbols with simstr and memorization of all search results_median                                   1435 ns         1444 ns            4
replace runtime symbols with simstr and memorization of all search results_stddev                                   18.5 ns         25.6 ns            4
replace runtime symbols with simstr and memorization of all search results_cv                                       1.28 %          1.77 %             4
replace const symbols with string expressions and without remembering all search results_mean                       1293 ns         1283 ns            4
replace const symbols with string expressions and without remembering all search results_median                     1299 ns         1283 ns            4
replace const symbols with string expressions and without remembering all search results_stddev                     18.4 ns         22.8 ns            4
replace const symbols with string expressions and without remembering all search results_cv                         1.43 %          1.77 %             4
replace const symbols with string expressions and memorization of all search results_mean                           1213 ns         1214 ns            4
replace const symbols with string expressions and memorization of all search results_median                         1201 ns         1200 ns            4
replace const symbols with string expressions and memorization of all search results_stddev                         28.8 ns         27.9 ns            4
replace const symbols with string expressions and memorization of all search results_cv                             2.37 %          2.30 %             4
-- Replace symbols in text ~40 symbols --/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
Short Naive (and wrong) replace symbols with std::string find + replace_mean                                         328 ns          324 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_median                                       331 ns          326 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_stddev                                      6.41 ns         7.01 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_cv                                          1.95 %          2.16 %             4
Short replace symbols with std::string find_first_of + replace_mean                                                  420 ns          422 ns            4
Short replace symbols with std::string find_first_of + replace_median                                                417 ns          422 ns            4
Short replace symbols with std::string find_first_of + replace_stddev                                               5.55 ns         11.7 ns            4
Short replace symbols with std::string find_first_of + replace_cv                                                   1.32 %          2.78 %             4
Short replace symbols with std::string_view find_first_of + copy_mean                                                333 ns          332 ns            4
Short replace symbols with std::string_view find_first_of + copy_median                                              333 ns          330 ns            4
Short replace symbols with std::string_view find_first_of + copy_stddev                                             3.60 ns         3.84 ns            4
Short replace symbols with std::string_view find_first_of + copy_cv                                                 1.08 %          1.16 %             4
Short replace runtime symbols with string expressions and without remembering all search results_mean                310 ns          308 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_median              309 ns          308 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_stddev             3.87 ns         3.83 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_cv                 1.25 %          1.24 %             4
Short replace runtime symbols with simstr and memorization of all search results_mean                                401 ns          399 ns            4
Short replace runtime symbols with simstr and memorization of all search results_median                              399 ns          397 ns            4
Short replace runtime symbols with simstr and memorization of all search results_stddev                             9.40 ns         8.35 ns            4
Short replace runtime symbols with simstr and memorization of all search results_cv                                 2.35 %          2.09 %             4
Short replace const symbols with string expressions and without remembering all search results_mean                  254 ns          254 ns            4
Short replace const symbols with string expressions and without remembering all search results_median                252 ns          251 ns            4
Short replace const symbols with string expressions and without remembering all search results_stddev               6.10 ns         9.06 ns            4
Short replace const symbols with string expressions and without remembering all search results_cv                   2.40 %          3.57 %             4
Short replace const symbols with string expressions and memorization of all search results_mean                      334 ns          335 ns            4
Short replace const symbols with string expressions and memorization of all search results_median                    333 ns          337 ns            4
Short replace const symbols with string expressions and memorization of all search results_stddev                   2.88 ns         3.66 ns            4
Short replace const symbols with string expressions and memorization of all search results_cv                       0.86 %          1.09 %             4
-----  Replace All Str To Longer Size ---------/repeats:1                                                          0.000 ns        0.000 ns   1000000000000
replace bb to ---- in std::string|64_mean                                                                            242 ns          243 ns            4
replace bb to ---- in std::string|64_median                                                                          242 ns          243 ns            4
replace bb to ---- in std::string|64_stddev                                                                         2.02 ns        0.000 ns            4
replace bb to ---- in std::string|64_cv                                                                             0.83 %          0.00 %             4
replace bb to ---- in std::string|256_mean                                                                           791 ns          793 ns            4
replace bb to ---- in std::string|256_median                                                                         792 ns          793 ns            4
replace bb to ---- in std::string|256_stddev                                                                        10.1 ns         10.1 ns            4
replace bb to ---- in std::string|256_cv                                                                            1.27 %          1.27 %             4
replace bb to ---- in std::string|512_mean                                                                          1464 ns         1460 ns            4
replace bb to ---- in std::string|512_median                                                                        1469 ns         1460 ns            4
replace bb to ---- in std::string|512_stddev                                                                        13.2 ns         18.1 ns            4
replace bb to ---- in std::string|512_cv                                                                            0.90 %          1.24 %             4
replace bb to ---- in std::string|1024_mean                                                                         3204 ns         3209 ns            4
replace bb to ---- in std::string|1024_median                                                                       3216 ns         3209 ns            4
replace bb to ---- in std::string|1024_stddev                                                                       60.8 ns         57.0 ns            4
replace bb to ---- in std::string|1024_cv                                                                           1.90 %          1.77 %             4
replace bb to ---- in std::string|2048_mean                                                                         8080 ns         8057 ns            4
replace bb to ---- in std::string|2048_median                                                                       8073 ns         8057 ns            4
replace bb to ---- in std::string|2048_stddev                                                                        177 ns          270 ns            4
replace bb to ---- in std::string|2048_cv                                                                           2.19 %          3.35 %             4
replace bb to ---- in lstringa<8>|64_mean                                                                            225 ns          224 ns            4
replace bb to ---- in lstringa<8>|64_median                                                                          224 ns          220 ns            4
replace bb to ---- in lstringa<8>|64_stddev                                                                         7.34 ns         7.85 ns            4
replace bb to ---- in lstringa<8>|64_cv                                                                             3.26 %          3.51 %             4
replace bb to ---- in lstringa<8>|256_mean                                                                           655 ns          649 ns            4
replace bb to ---- in lstringa<8>|256_median                                                                         653 ns          649 ns            4
replace bb to ---- in lstringa<8>|256_stddev                                                                        10.5 ns         8.05 ns            4
replace bb to ---- in lstringa<8>|256_cv                                                                            1.60 %          1.24 %             4
replace bb to ---- in lstringa<8>|512_mean                                                                          1124 ns         1123 ns            4
replace bb to ---- in lstringa<8>|512_median                                                                        1124 ns         1123 ns            4
replace bb to ---- in lstringa<8>|512_stddev                                                                        20.7 ns         19.9 ns            4
replace bb to ---- in lstringa<8>|512_cv                                                                            1.85 %          1.77 %             4
replace bb to ---- in lstringa<8>|1024_mean                                                                         2038 ns         2040 ns            4
replace bb to ---- in lstringa<8>|1024_median                                                                       2043 ns         2063 ns            4
replace bb to ---- in lstringa<8>|1024_stddev                                                                       39.0 ns         64.1 ns            4
replace bb to ---- in lstringa<8>|1024_cv                                                                           1.91 %          3.14 %             4
replace bb to ---- in lstringa<8>|2048_mean                                                                         3964 ns         3899 ns            4
replace bb to ---- in lstringa<8>|2048_median                                                                       3929 ns         3899 ns            4
replace bb to ---- in lstringa<8>|2048_stddev                                                                        127 ns         74.0 ns            4
replace bb to ---- in lstringa<8>|2048_cv                                                                           3.21 %          1.90 %             4
replace bb to ---- by init stringa|64_mean                                                                           196 ns          196 ns            4
replace bb to ---- by init stringa|64_median                                                                         198 ns          197 ns            4
replace bb to ---- by init stringa|64_stddev                                                                        4.79 ns         5.27 ns            4
replace bb to ---- by init stringa|64_cv                                                                            2.44 %          2.69 %             4
replace bb to ---- by init stringa|256_mean                                                                          456 ns          453 ns            4
replace bb to ---- by init stringa|256_median                                                                        454 ns          455 ns            4
replace bb to ---- by init stringa|256_stddev                                                                       12.3 ns         10.0 ns            4
replace bb to ---- by init stringa|256_cv                                                                           2.71 %          2.21 %             4
replace bb to ---- by init stringa|512_mean                                                                         1064 ns         1057 ns            4
replace bb to ---- by init stringa|512_median                                                                       1056 ns         1057 ns            4
replace bb to ---- by init stringa|512_stddev                                                                       18.6 ns         12.1 ns            4
replace bb to ---- by init stringa|512_cv                                                                           1.75 %          1.14 %             4
replace bb to ---- by init stringa|1024_mean                                                                        2161 ns         2148 ns            4
replace bb to ---- by init stringa|1024_median                                                                      2146 ns         2148 ns            4
replace bb to ---- by init stringa|1024_stddev                                                                      37.6 ns        0.000 ns            4
replace bb to ---- by init stringa|1024_cv                                                                          1.74 %          0.00 %             4
replace bb to ---- by init stringa|2048_mean                                                                        4481 ns         4476 ns            4
replace bb to ---- by init stringa|2048_median                                                                      4468 ns         4501 ns            4
replace bb to ---- by init stringa|2048_stddev                                                                      83.1 ns         96.8 ns            4
replace bb to ---- by init stringa|2048_cv                                                                          1.86 %          2.16 %             4
-----  Replace All Str To Same Size ---------/repeats:1                                                            0.000 ns        0.000 ns   1000000000000
replace bb to -- in std::string|64_mean                                                                              198 ns          198 ns            4
replace bb to -- in std::string|64_median                                                                            196 ns          195 ns            4
replace bb to -- in std::string|64_stddev                                                                           7.58 ns         9.35 ns            4
replace bb to -- in std::string|64_cv                                                                               3.84 %          4.73 %             4
replace bb to -- in std::string|256_mean                                                                             520 ns          520 ns            4
replace bb to -- in std::string|256_median                                                                           517 ns          516 ns            4
replace bb to -- in std::string|256_stddev                                                                          13.7 ns         17.6 ns            4
replace bb to -- in std::string|256_cv                                                                              2.64 %          3.38 %             4
replace bb to -- in std::string|512_mean                                                                             928 ns          921 ns            4
replace bb to -- in std::string|512_median                                                                           924 ns          921 ns            4
replace bb to -- in std::string|512_stddev                                                                          14.1 ns         17.1 ns            4
replace bb to -- in std::string|512_cv                                                                              1.52 %          1.86 %             4
replace bb to -- in std::string|1024_mean                                                                           1750 ns         1755 ns            4
replace bb to -- in std::string|1024_median                                                                         1751 ns         1746 ns            4
replace bb to -- in std::string|1024_stddev                                                                         33.9 ns         36.7 ns            4
replace bb to -- in std::string|1024_cv                                                                             1.94 %          2.09 %             4
replace bb to -- in std::string|2048_mean                                                                           3402 ns         3395 ns            4
replace bb to -- in std::string|2048_median                                                                         3388 ns         3376 ns            4
replace bb to -- in std::string|2048_stddev                                                                         44.1 ns         38.4 ns            4
replace bb to -- in std::string|2048_cv                                                                             1.30 %          1.13 %             4
replace bb to -- in lstringa<8>|64_mean                                                                              186 ns          185 ns            4
replace bb to -- in lstringa<8>|64_median                                                                            185 ns          184 ns            4
replace bb to -- in lstringa<8>|64_stddev                                                                           2.11 ns         5.27 ns            4
replace bb to -- in lstringa<8>|64_cv                                                                               1.13 %          2.84 %             4
replace bb to -- in lstringa<8>|256_mean                                                                             442 ns          432 ns            4
replace bb to -- in lstringa<8>|256_median                                                                           442 ns          435 ns            4
replace bb to -- in lstringa<8>|256_stddev                                                                          4.20 ns         9.35 ns            4
replace bb to -- in lstringa<8>|256_cv                                                                              0.95 %          2.16 %             4
replace bb to -- in lstringa<8>|512_mean                                                                             771 ns          767 ns            4
replace bb to -- in lstringa<8>|512_median                                                                           772 ns          767 ns            4
replace bb to -- in lstringa<8>|512_stddev                                                                          8.00 ns         14.2 ns            4
replace bb to -- in lstringa<8>|512_cv                                                                              1.04 %          1.86 %             4
replace bb to -- in lstringa<8>|1024_mean                                                                           1457 ns         1456 ns            4
replace bb to -- in lstringa<8>|1024_median                                                                         1454 ns         1465 ns            4
replace bb to -- in lstringa<8>|1024_stddev                                                                         11.9 ns         17.4 ns            4
replace bb to -- in lstringa<8>|1024_cv                                                                             0.82 %          1.20 %             4
replace bb to -- in lstringa<8>|2048_mean                                                                           2800 ns         2802 ns            4
replace bb to -- in lstringa<8>|2048_median                                                                         2804 ns         2816 ns            4
replace bb to -- in lstringa<8>|2048_stddev                                                                         36.9 ns         56.8 ns            4
replace bb to -- in lstringa<8>|2048_cv                                                                             1.32 %          2.03 %             4
replace bb to -- by init stringa|64_mean                                                                             165 ns          163 ns            4
replace bb to -- by init stringa|64_median                                                                           164 ns          164 ns            4
replace bb to -- by init stringa|64_stddev                                                                         0.342 ns         1.74 ns            4
replace bb to -- by init stringa|64_cv                                                                              0.21 %          1.07 %             4
replace bb to -- by init stringa|256_mean                                                                            367 ns          366 ns            4
replace bb to -- by init stringa|256_median                                                                          369 ns          368 ns            4
replace bb to -- by init stringa|256_stddev                                                                         3.87 ns         4.19 ns            4
replace bb to -- by init stringa|256_cv                                                                             1.05 %          1.14 %             4
replace bb to -- by init stringa|512_mean                                                                            632 ns          628 ns            4
replace bb to -- by init stringa|512_median                                                                          625 ns          621 ns            4
replace bb to -- by init stringa|512_stddev                                                                         20.0 ns         19.7 ns            4
replace bb to -- by init stringa|512_cv                                                                             3.16 %          3.14 %             4
replace bb to -- by init stringa|1024_mean                                                                          1108 ns         1111 ns            4
replace bb to -- by init stringa|1024_median                                                                        1113 ns         1123 ns            4
replace bb to -- by init stringa|1024_stddev                                                                        17.8 ns         24.4 ns            4
replace bb to -- by init stringa|1024_cv                                                                            1.61 %          2.20 %             4
replace bb to -- by init stringa|2048_mean                                                                          2118 ns         2120 ns            4
replace bb to -- by init stringa|2048_median                                                                        2129 ns         2131 ns            4
replace bb to -- by init stringa|2048_stddev                                                                        52.1 ns         57.1 ns            4
replace bb to -- by init stringa|2048_cv                                                                            2.46 %          2.69 %             4
-----  Hash Map insert and find ---------/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
hashStrMapA<size_t> emplace & find stringa;_mean                                                                 4479657 ns      4464286 ns            4
hashStrMapA<size_t> emplace & find stringa;_median                                                               4475352 ns      4464286 ns            4
hashStrMapA<size_t> emplace & find stringa;_stddev                                                                 66831 ns        82843 ns            4
hashStrMapA<size_t> emplace & find stringa;_cv                                                                      1.49 %          1.86 %             4
std::unordered_map<std::string, size_t> emplace & find std::string;_mean                                         6065832 ns      6054688 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_median                                       6124586 ns      6171875 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_stddev                                        197357 ns       295776 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_cv                                              3.25 %          4.89 %             4
hashStrMapA<size_t> emplace & find ssa;_mean                                                                     4127357 ns      4110647 ns            4
hashStrMapA<size_t> emplace & find ssa;_median                                                                   4151725 ns      4133358 ns            4
hashStrMapA<size_t> emplace & find ssa;_stddev                                                                    108956 ns        86976 ns            4
hashStrMapA<size_t> emplace & find ssa;_cv                                                                          2.64 %          2.12 %             4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_mean                                    6592167 ns      6487165 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_median                                  6513210 ns      6556920 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_stddev                                   328075 ns       139509 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_cv                                         4.98 %          2.15 %             4
-----  Build Full Func Name ---------/repeats:1                                                                    0.000 ns        0.000 ns   1000000000000
Build func full name std::string;_mean                                                                              1622 ns         1617 ns            4
Build func full name std::string;_median                                                                            1619 ns         1632 ns            4
Build func full name std::string;_stddev                                                                            25.8 ns         31.4 ns            4
Build func full name std::string;_cv                                                                                1.59 %          1.94 %             4
Build func full name std::string 1;_mean                                                                            1697 ns         1678 ns            4
Build func full name std::string 1;_median                                                                          1703 ns         1669 ns            4
Build func full name std::string 1;_stddev                                                                          17.8 ns         36.7 ns            4
Build func full name std::string 1;_cv                                                                              1.05 %          2.19 %             4
Build func full name std::stream;_mean                                                                              9698 ns         9644 ns            4
Build func full name std::stream;_median                                                                            9701 ns         9521 ns            4
Build func full name std::stream;_stddev                                                                             143 ns          244 ns            4
Build func full name std::stream;_cv                                                                                1.47 %          2.53 %             4
Build func full name stringa;_mean                                                                                   867 ns          868 ns            4
Build func full name stringa;_median                                                                                 868 ns          868 ns            4
Build func full name stringa;_stddev                                                                                21.8 ns         12.1 ns            4
Build func full name stringa;_cv                                                                                    2.51 %          1.39 %             4
Build func full name stringa 1;_mean                                                                                 996 ns          994 ns            4
Build func full name stringa 1;_median                                                                               997 ns          994 ns            4
Build func full name stringa 1;_stddev                                                                              10.2 ns         12.1 ns            4
Build func full name stringa 1;_cv                                                                                  1.02 %          1.22 %             4
-----  Make Upper  ---------/repeats:1                                                                             0.000 ns        0.000 ns   1000000000000
To upper case std::wstring_mean                                                                                     1438 ns         1428 ns            4
To upper case std::wstring_median                                                                                   1439 ns         1428 ns            4
To upper case std::wstring_stddev                                                                                   11.0 ns         18.1 ns            4
To upper case std::wstring_cv                                                                                       0.76 %          1.27 %             4
To upper case lstringw<15>_mean                                                                                     44.4 ns         44.3 ns            4
To upper case lstringw<15>_median                                                                                   44.4 ns         44.7 ns            4
To upper case lstringw<15>_stddev                                                                                  0.322 ns         1.33 ns            4
To upper case lstringw<15>_cv                                                                                       0.73 %          3.01 %             4
