Benchmarks of simstr, version 1.7.2
Sources: https://github.com/orefkov/simstr
Results: https://orefkov.github.io/simstr/results.html
Compiler Clang 22.0.0, use libc++
2026-02-27T22:45:08+03:00
Running ./benchStr
Run on (32 X 2494.22 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 256 KiB (x16)
  L3 Unified 40960 KiB (x1)
Load Average: 0.03, 0.45, 0.43
***WARNING*** ASLR is enabled, the results may have unreproducible noise in them.
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                     317 ns          317 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_median                                                   320 ns          320 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                  23.3 ns         23.3 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                      7.37 %          7.37 %             4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                    230 ns          230 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_median                                                  230 ns          230 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                 1.11 ns         1.11 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                     0.48 %          0.48 %             4
-- Append string of 16 bytes and const literal of 16 bytes 2048 times, 65536 total length --/repeats:1             0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_mean                                  140567 ns       140568 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_median                                139519 ns       139520 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_stddev                                  3948 ns         3948 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_cv                                      2.81 %          2.81 %             4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                          94630 ns        94630 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                        94079 ns        94080 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                         2140 ns         2140 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                             2.26 %          2.26 %             4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                          43021 ns        43021 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                        42724 ns        42724 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                         1352 ns         1352 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                             3.14 %          3.14 %             4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                        23822 ns        23822 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                      23394 ns        23394 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                       1063 ns         1063 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                           4.46 %          4.46 %             4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                        18156 ns        18156 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                      18115 ns        18115 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                        583 ns          583 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                           3.21 %          3.21 %             4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                       17874 ns        17875 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                     17853 ns        17853 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                       317 ns          317 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                          1.78 %          1.78 %             4
-- Append 2 string of 16 bytes 32 times, 1024 total length --/repeats:1                                            0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var1 << str_var2;_mean                                                        2003 ns         2003 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_median                                                      1970 ns         1970 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_stddev                                                      83.4 ns         83.4 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_cv                                                          4.16 %          4.16 %             4
std::string str; ... str += str_var1 + str_var2;_mean                                                               1370 ns         1370 ns            4
std::string str; ... str += str_var1 + str_var2;_median                                                             1383 ns         1383 ns            4
std::string str; ... str += str_var1 + str_var2;_stddev                                                             38.9 ns         38.9 ns            4
std::string str; ... str += str_var1 + str_var2;_cv                                                                 2.84 %          2.84 %             4
lstringa<16> str; ... str += str_var1 + str_var2;_mean                                                               496 ns          496 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_median                                                             495 ns          495 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_stddev                                                            21.7 ns         21.7 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_cv                                                                4.36 %          4.36 %             4
lstringa<128> str; ... str += str_var1 + str_var2;_mean                                                              434 ns          434 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_median                                                            442 ns          442 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_stddev                                                           25.2 ns         25.2 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_cv                                                               5.81 %          5.81 %             4
lstringa<512> str; ... str += str_var1 + str_var2;_mean                                                              387 ns          387 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_median                                                            390 ns          390 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_stddev                                                           17.2 ns         17.2 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_cv                                                               4.45 %          4.45 %             4
lstringa<1024> str; ... str += str_var1 + str_var2;_mean                                                             290 ns          290 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_median                                                           289 ns          289 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_stddev                                                          4.35 ns         4.35 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_cv                                                              1.50 %          1.50 %             4
-- Append text, number, text --/repeats:1                                                                          0.000 ns        0.000 ns   1000000000000
std::stringstream str; str << "test = " << k << " times";_mean                                                      3322 ns         3322 ns            4
std::stringstream str; str << "test = " << k << " times";_median                                                    3297 ns         3297 ns            4
std::stringstream str; str << "test = " << k << " times";_stddev                                                     111 ns          111 ns            4
std::stringstream str; str << "test = " << k << " times";_cv                                                        3.34 %          3.34 %             4
std::string str = "test = " + std::to_string(k) + " times";_mean                                                     475 ns          475 ns            4
std::string str = "test = " + std::to_string(k) + " times";_median                                                   463 ns          463 ns            4
std::string str = "test = " + std::to_string(k) + " times";_stddev                                                  26.9 ns         26.9 ns            4
std::string str = "test = " + std::to_string(k) + " times";_cv                                                      5.67 %          5.67 %             4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_mean                                      1200 ns         1200 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_median                                    1162 ns         1162 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_stddev                                     118 ns          118 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_cv                                        9.84 %          9.84 %             4
std::string str = std::format("test = {} times", k);_mean                                                            948 ns          948 ns            4
std::string str = std::format("test = {} times", k);_median                                                          943 ns          943 ns            4
std::string str = std::format("test = {} times", k);_stddev                                                         27.0 ns         27.0 ns            4
std::string str = std::format("test = {} times", k);_cv                                                             2.85 %          2.85 %             4
lstringa<8> str; str.format("test = {} times", k);_mean                                                             2019 ns         2019 ns            4
lstringa<8> str; str.format("test = {} times", k);_median                                                           2017 ns         2017 ns            4
lstringa<8> str; str.format("test = {} times", k);_stddev                                                           44.0 ns         44.0 ns            4
lstringa<8> str; str.format("test = {} times", k);_cv                                                               2.18 %          2.18 %             4
lstringa<32> str; str.format("test = {} times", k);_mean                                                            1714 ns         1714 ns            4
lstringa<32> str; str.format("test = {} times", k);_median                                                          1701 ns         1701 ns            4
lstringa<32> str; str.format("test = {} times", k);_stddev                                                          46.4 ns         46.4 ns            4
lstringa<32> str; str.format("test = {} times", k);_cv                                                              2.71 %          2.71 %             4
lstringa<8> str = "test = " + k + " times";_mean                                                                     271 ns          271 ns            4
lstringa<8> str = "test = " + k + " times";_median                                                                   272 ns          272 ns            4
lstringa<8> str = "test = " + k + " times";_stddev                                                                  2.40 ns         2.40 ns            4
lstringa<8> str = "test = " + k + " times";_cv                                                                      0.89 %          0.89 %             4
lstringa<32> str = "test = " + k + " times";_mean                                                                    120 ns          120 ns            4
lstringa<32> str = "test = " + k + " times";_median                                                                  120 ns          120 ns            4
lstringa<32> str = "test = " + k + " times";_stddev                                                                 1.02 ns         1.02 ns            4
lstringa<32> str = "test = " + k + " times";_cv                                                                     0.85 %          0.85 %             4
stringa str = "test = " + k + " times";_mean                                                                         124 ns          124 ns            4
stringa str = "test = " + k + " times";_median                                                                       121 ns          121 ns            4
stringa str = "test = " + k + " times";_stddev                                                                      7.42 ns         7.42 ns            4
stringa str = "test = " + k + " times";_cv                                                                          5.97 %          5.97 %             4
-- Split text and convert to int --/repeats:1                                                                      0.000 ns        0.000 ns   1000000000000
std::string::find + substr + std::strtol_mean                                                                        277 ns          277 ns            4
std::string::find + substr + std::strtol_median                                                                      278 ns          278 ns            4
std::string::find + substr + std::strtol_stddev                                                                     3.47 ns         3.47 ns            4
std::string::find + substr + std::strtol_cv                                                                         1.25 %          1.25 %             4
ssa::splitter + ssa::as_int_mean                                                                                     153 ns          153 ns            4
ssa::splitter + ssa::as_int_median                                                                                   152 ns          152 ns            4
ssa::splitter + ssa::as_int_stddev                                                                                  3.60 ns         3.60 ns            4
ssa::splitter + ssa::as_int_cv                                                                                      2.35 %          2.35 %             4
ssa::splitf + functor_mean                                                                                           211 ns          211 ns            4
ssa::splitf + functor_median                                                                                         210 ns          210 ns            4
ssa::splitf + functor_stddev                                                                                        5.09 ns         5.09 ns            4
ssa::splitf + functor_cv                                                                                            2.41 %          2.41 %             4
-- Replace symbols in text ~400 symbols --/repeats:1                                                               0.000 ns        0.000 ns   1000000000000
Naive (and wrong) replace symbols with std::string find + replace_mean                                               892 ns          892 ns            4
Naive (and wrong) replace symbols with std::string find + replace_median                                             892 ns          892 ns            4
Naive (and wrong) replace symbols with std::string find + replace_stddev                                            16.7 ns         16.7 ns            4
Naive (and wrong) replace symbols with std::string find + replace_cv                                                1.88 %          1.88 %             4
replace symbols with std::string find_first_of + replace_mean                                                       2193 ns         2193 ns            4
replace symbols with std::string find_first_of + replace_median                                                     2199 ns         2199 ns            4
replace symbols with std::string find_first_of + replace_stddev                                                     29.9 ns         29.9 ns            4
replace symbols with std::string find_first_of + replace_cv                                                         1.36 %          1.36 %             4
replace symbols with std::string_view find_first_of + copy_mean                                                     1024 ns         1024 ns            4
replace symbols with std::string_view find_first_of + copy_median                                                   1025 ns         1025 ns            4
replace symbols with std::string_view find_first_of + copy_stddev                                                   7.54 ns         7.54 ns            4
replace symbols with std::string_view find_first_of + copy_cv                                                       0.74 %          0.74 %             4
replace runtime symbols with string expressions and without remembering all search results_mean                     1463 ns         1463 ns            4
replace runtime symbols with string expressions and without remembering all search results_median                   1440 ns         1440 ns            4
replace runtime symbols with string expressions and without remembering all search results_stddev                   61.5 ns         61.5 ns            4
replace runtime symbols with string expressions and without remembering all search results_cv                       4.21 %          4.21 %             4
replace runtime symbols with simstr and memorization of all search results_mean                                     1131 ns         1131 ns            4
replace runtime symbols with simstr and memorization of all search results_median                                   1121 ns         1121 ns            4
replace runtime symbols with simstr and memorization of all search results_stddev                                   28.4 ns         28.4 ns            4
replace runtime symbols with simstr and memorization of all search results_cv                                       2.51 %          2.51 %             4
replace const symbols with string expressions and without remembering all search results_mean                       1003 ns         1003 ns            4
replace const symbols with string expressions and without remembering all search results_median                     1000 ns         1000 ns            4
replace const symbols with string expressions and without remembering all search results_stddev                     15.8 ns         15.8 ns            4
replace const symbols with string expressions and without remembering all search results_cv                         1.58 %          1.58 %             4
replace const symbols with string expressions and memorization of all search results_mean                            876 ns          876 ns            4
replace const symbols with string expressions and memorization of all search results_median                          872 ns          872 ns            4
replace const symbols with string expressions and memorization of all search results_stddev                         21.1 ns         21.1 ns            4
replace const symbols with string expressions and memorization of all search results_cv                             2.41 %          2.41 %             4
-- Replace symbols in text ~40 symbols --/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
Short Naive (and wrong) replace symbols with std::string find + replace_mean                                         167 ns          167 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_median                                       166 ns          166 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_stddev                                      4.51 ns         4.51 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_cv                                          2.70 %          2.70 %             4
Short replace symbols with std::string find_first_of + replace_mean                                                  309 ns          309 ns            4
Short replace symbols with std::string find_first_of + replace_median                                                309 ns          309 ns            4
Short replace symbols with std::string find_first_of + replace_stddev                                               4.61 ns         4.61 ns            4
Short replace symbols with std::string find_first_of + replace_cv                                                   1.49 %          1.49 %             4
Short replace symbols with std::string_view find_first_of + copy_mean                                                152 ns          152 ns            4
Short replace symbols with std::string_view find_first_of + copy_median                                              152 ns          152 ns            4
Short replace symbols with std::string_view find_first_of + copy_stddev                                             2.46 ns         2.46 ns            4
Short replace symbols with std::string_view find_first_of + copy_cv                                                 1.61 %          1.61 %             4
Short replace runtime symbols with string expressions and without remembering all search results_mean                192 ns          192 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_median              189 ns          189 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_stddev             6.01 ns         6.01 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_cv                 3.13 %          3.13 %             4
Short replace runtime symbols with simstr and memorization of all search results_mean                                208 ns          208 ns            4
Short replace runtime symbols with simstr and memorization of all search results_median                              208 ns          208 ns            4
Short replace runtime symbols with simstr and memorization of all search results_stddev                             2.40 ns         2.40 ns            4
Short replace runtime symbols with simstr and memorization of all search results_cv                                 1.15 %          1.15 %             4
Short replace const symbols with string expressions and without remembering all search results_mean                  124 ns          124 ns            4
Short replace const symbols with string expressions and without remembering all search results_median                124 ns          124 ns            4
Short replace const symbols with string expressions and without remembering all search results_stddev               1.96 ns         1.96 ns            4
Short replace const symbols with string expressions and without remembering all search results_cv                   1.58 %          1.58 %             4
Short replace const symbols with string expressions and memorization of all search results_mean                      137 ns          137 ns            4
Short replace const symbols with string expressions and memorization of all search results_median                    136 ns          136 ns            4
Short replace const symbols with string expressions and memorization of all search results_stddev                   3.34 ns         3.34 ns            4
Short replace const symbols with string expressions and memorization of all search results_cv                       2.44 %          2.45 %             4
-----  Replace All Str To Longer Size ---------/repeats:1                                                          0.000 ns        0.000 ns   1000000000000
replace bb to ---- in std::string|64_mean                                                                            173 ns          173 ns            4
replace bb to ---- in std::string|64_median                                                                          174 ns          174 ns            4
replace bb to ---- in std::string|64_stddev                                                                         4.58 ns         4.58 ns            4
replace bb to ---- in std::string|64_cv                                                                             2.64 %          2.64 %             4
replace bb to ---- in std::string|256_mean                                                                           844 ns          844 ns            4
replace bb to ---- in std::string|256_median                                                                         845 ns          845 ns            4
replace bb to ---- in std::string|256_stddev                                                                        21.6 ns         21.6 ns            4
replace bb to ---- in std::string|256_cv                                                                            2.55 %          2.55 %             4
replace bb to ---- in std::string|512_mean                                                                          1199 ns         1199 ns            4
replace bb to ---- in std::string|512_median                                                                        1177 ns         1177 ns            4
replace bb to ---- in std::string|512_stddev                                                                        60.1 ns         60.1 ns            4
replace bb to ---- in std::string|512_cv                                                                            5.01 %          5.01 %             4
replace bb to ---- in std::string|1024_mean                                                                         2462 ns         2462 ns            4
replace bb to ---- in std::string|1024_median                                                                       2456 ns         2456 ns            4
replace bb to ---- in std::string|1024_stddev                                                                        113 ns          113 ns            4
replace bb to ---- in std::string|1024_cv                                                                           4.60 %          4.60 %             4
replace bb to ---- in std::string|2048_mean                                                                         6298 ns         6298 ns            4
replace bb to ---- in std::string|2048_median                                                                       6218 ns         6218 ns            4
replace bb to ---- in std::string|2048_stddev                                                                        185 ns          185 ns            4
replace bb to ---- in std::string|2048_cv                                                                           2.94 %          2.94 %             4
replace bb to ---- in lstringa<8>|64_mean                                                                            129 ns          129 ns            4
replace bb to ---- in lstringa<8>|64_median                                                                          128 ns          128 ns            4
replace bb to ---- in lstringa<8>|64_stddev                                                                         5.20 ns         5.20 ns            4
replace bb to ---- in lstringa<8>|64_cv                                                                             4.04 %          4.04 %             4
replace bb to ---- in lstringa<8>|256_mean                                                                           446 ns          446 ns            4
replace bb to ---- in lstringa<8>|256_median                                                                         444 ns          444 ns            4
replace bb to ---- in lstringa<8>|256_stddev                                                                        19.7 ns         19.7 ns            4
replace bb to ---- in lstringa<8>|256_cv                                                                            4.41 %          4.41 %             4
replace bb to ---- in lstringa<8>|512_mean                                                                           831 ns          831 ns            4
replace bb to ---- in lstringa<8>|512_median                                                                         830 ns          830 ns            4
replace bb to ---- in lstringa<8>|512_stddev                                                                        18.6 ns         18.6 ns            4
replace bb to ---- in lstringa<8>|512_cv                                                                            2.23 %          2.23 %             4
replace bb to ---- in lstringa<8>|1024_mean                                                                         1609 ns         1609 ns            4
replace bb to ---- in lstringa<8>|1024_median                                                                       1608 ns         1608 ns            4
replace bb to ---- in lstringa<8>|1024_stddev                                                                       21.2 ns         21.2 ns            4
replace bb to ---- in lstringa<8>|1024_cv                                                                           1.32 %          1.32 %             4
replace bb to ---- in lstringa<8>|2048_mean                                                                         3058 ns         3058 ns            4
replace bb to ---- in lstringa<8>|2048_median                                                                       3039 ns         3039 ns            4
replace bb to ---- in lstringa<8>|2048_stddev                                                                       51.4 ns         51.4 ns            4
replace bb to ---- in lstringa<8>|2048_cv                                                                           1.68 %          1.68 %             4
replace bb to ---- by init stringa|64_mean                                                                          89.4 ns         89.4 ns            4
replace bb to ---- by init stringa|64_median                                                                        89.4 ns         89.4 ns            4
replace bb to ---- by init stringa|64_stddev                                                                       0.659 ns        0.659 ns            4
replace bb to ---- by init stringa|64_cv                                                                            0.74 %          0.74 %             4
replace bb to ---- by init stringa|256_mean                                                                          283 ns          283 ns            4
replace bb to ---- by init stringa|256_median                                                                        284 ns          284 ns            4
replace bb to ---- by init stringa|256_stddev                                                                       5.33 ns         5.33 ns            4
replace bb to ---- by init stringa|256_cv                                                                           1.88 %          1.88 %             4
replace bb to ---- by init stringa|512_mean                                                                          673 ns          673 ns            4
replace bb to ---- by init stringa|512_median                                                                        673 ns          673 ns            4
replace bb to ---- by init stringa|512_stddev                                                                       14.9 ns         14.9 ns            4
replace bb to ---- by init stringa|512_cv                                                                           2.21 %          2.21 %             4
replace bb to ---- by init stringa|1024_mean                                                                        1432 ns         1432 ns            4
replace bb to ---- by init stringa|1024_median                                                                      1406 ns         1406 ns            4
replace bb to ---- by init stringa|1024_stddev                                                                       112 ns          112 ns            4
replace bb to ---- by init stringa|1024_cv                                                                          7.85 %          7.85 %             4
replace bb to ---- by init stringa|2048_mean                                                                        2854 ns         2854 ns            4
replace bb to ---- by init stringa|2048_median                                                                      2850 ns         2851 ns            4
replace bb to ---- by init stringa|2048_stddev                                                                      26.3 ns         26.3 ns            4
replace bb to ---- by init stringa|2048_cv                                                                          0.92 %          0.92 %             4
-----  Replace All Str To Same Size ---------/repeats:1                                                            0.000 ns        0.000 ns   1000000000000
replace bb to -- in std::string|64_mean                                                                              118 ns          118 ns            4
replace bb to -- in std::string|64_median                                                                            118 ns          118 ns            4
replace bb to -- in std::string|64_stddev                                                                          0.809 ns        0.809 ns            4
replace bb to -- in std::string|64_cv                                                                               0.68 %          0.68 %             4
replace bb to -- in std::string|256_mean                                                                             413 ns          413 ns            4
replace bb to -- in std::string|256_median                                                                           414 ns          414 ns            4
replace bb to -- in std::string|256_stddev                                                                          5.02 ns         5.02 ns            4
replace bb to -- in std::string|256_cv                                                                              1.21 %          1.21 %             4
replace bb to -- in std::string|512_mean                                                                             825 ns          825 ns            4
replace bb to -- in std::string|512_median                                                                           817 ns          817 ns            4
replace bb to -- in std::string|512_stddev                                                                          21.3 ns         21.3 ns            4
replace bb to -- in std::string|512_cv                                                                              2.57 %          2.57 %             4
replace bb to -- in std::string|1024_mean                                                                           1543 ns         1543 ns            4
replace bb to -- in std::string|1024_median                                                                         1542 ns         1542 ns            4
replace bb to -- in std::string|1024_stddev                                                                         13.5 ns         13.5 ns            4
replace bb to -- in std::string|1024_cv                                                                             0.87 %          0.87 %             4
replace bb to -- in std::string|2048_mean                                                                           3140 ns         3140 ns            4
replace bb to -- in std::string|2048_median                                                                         3113 ns         3113 ns            4
replace bb to -- in std::string|2048_stddev                                                                         98.1 ns         98.1 ns            4
replace bb to -- in std::string|2048_cv                                                                             3.12 %          3.12 %             4
replace bb to -- in lstringa<8>|64_mean                                                                             88.1 ns         88.1 ns            4
replace bb to -- in lstringa<8>|64_median                                                                           88.0 ns         88.0 ns            4
replace bb to -- in lstringa<8>|64_stddev                                                                           1.30 ns         1.30 ns            4
replace bb to -- in lstringa<8>|64_cv                                                                               1.48 %          1.48 %             4
replace bb to -- in lstringa<8>|256_mean                                                                             282 ns          282 ns            4
replace bb to -- in lstringa<8>|256_median                                                                           279 ns          279 ns            4
replace bb to -- in lstringa<8>|256_stddev                                                                          8.81 ns         8.81 ns            4
replace bb to -- in lstringa<8>|256_cv                                                                              3.12 %          3.12 %             4
replace bb to -- in lstringa<8>|512_mean                                                                             526 ns          526 ns            4
replace bb to -- in lstringa<8>|512_median                                                                           525 ns          525 ns            4
replace bb to -- in lstringa<8>|512_stddev                                                                          7.04 ns         7.04 ns            4
replace bb to -- in lstringa<8>|512_cv                                                                              1.34 %          1.34 %             4
replace bb to -- in lstringa<8>|1024_mean                                                                           1072 ns         1072 ns            4
replace bb to -- in lstringa<8>|1024_median                                                                         1066 ns         1066 ns            4
replace bb to -- in lstringa<8>|1024_stddev                                                                         54.3 ns         54.3 ns            4
replace bb to -- in lstringa<8>|1024_cv                                                                             5.07 %          5.07 %             4
replace bb to -- in lstringa<8>|2048_mean                                                                           2023 ns         2023 ns            4
replace bb to -- in lstringa<8>|2048_median                                                                         1990 ns         1990 ns            4
replace bb to -- in lstringa<8>|2048_stddev                                                                         69.4 ns         69.4 ns            4
replace bb to -- in lstringa<8>|2048_cv                                                                             3.43 %          3.43 %             4
replace bb to -- by init stringa|64_mean                                                                            75.3 ns         75.3 ns            4
replace bb to -- by init stringa|64_median                                                                          75.2 ns         75.2 ns            4
replace bb to -- by init stringa|64_stddev                                                                         0.454 ns        0.454 ns            4
replace bb to -- by init stringa|64_cv                                                                              0.60 %          0.60 %             4
replace bb to -- by init stringa|256_mean                                                                            233 ns          233 ns            4
replace bb to -- by init stringa|256_median                                                                          232 ns          232 ns            4
replace bb to -- by init stringa|256_stddev                                                                         7.50 ns         7.50 ns            4
replace bb to -- by init stringa|256_cv                                                                             3.22 %          3.22 %             4
replace bb to -- by init stringa|512_mean                                                                            428 ns          428 ns            4
replace bb to -- by init stringa|512_median                                                                          426 ns          426 ns            4
replace bb to -- by init stringa|512_stddev                                                                         6.17 ns         6.17 ns            4
replace bb to -- by init stringa|512_cv                                                                             1.44 %          1.44 %             4
replace bb to -- by init stringa|1024_mean                                                                           846 ns          846 ns            4
replace bb to -- by init stringa|1024_median                                                                         847 ns          847 ns            4
replace bb to -- by init stringa|1024_stddev                                                                        19.0 ns         19.0 ns            4
replace bb to -- by init stringa|1024_cv                                                                            2.25 %          2.25 %             4
replace bb to -- by init stringa|2048_mean                                                                          1654 ns         1654 ns            4
replace bb to -- by init stringa|2048_median                                                                        1658 ns         1658 ns            4
replace bb to -- by init stringa|2048_stddev                                                                        47.7 ns         47.7 ns            4
replace bb to -- by init stringa|2048_cv                                                                            2.88 %          2.88 %             4
-----  Hash Map insert and find ---------/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
hashStrMapA<size_t> emplace & find stringa;_mean                                                                 3677557 ns      3677568 ns            4
hashStrMapA<size_t> emplace & find stringa;_median                                                               3617202 ns      3617214 ns            4
hashStrMapA<size_t> emplace & find stringa;_stddev                                                                132384 ns       132384 ns            4
hashStrMapA<size_t> emplace & find stringa;_cv                                                                      3.60 %          3.60 %             4
std::unordered_map<std::string, size_t> emplace & find std::string;_mean                                         3517210 ns      3517220 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_median                                       3520155 ns      3520166 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_stddev                                         38144 ns        38141 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_cv                                              1.08 %          1.08 %             4
hashStrMapA<size_t> emplace & find ssa;_mean                                                                     3630665 ns      3630676 ns            4
hashStrMapA<size_t> emplace & find ssa;_median                                                                   3629915 ns      3629926 ns            4
hashStrMapA<size_t> emplace & find ssa;_stddev                                                                     15226 ns        15225 ns            4
hashStrMapA<size_t> emplace & find ssa;_cv                                                                          0.42 %          0.42 %             4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_mean                                    4042057 ns      4042070 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_median                                  4042055 ns      4042067 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_stddev                                    54785 ns        54789 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_cv                                         1.36 %          1.36 %             4
-----  Build Full Func Name ---------/repeats:1                                                                    0.000 ns        0.000 ns   1000000000000
Build func full name std::string;_mean                                                                               991 ns          991 ns            4
Build func full name std::string;_median                                                                             992 ns          992 ns            4
Build func full name std::string;_stddev                                                                            13.3 ns         13.3 ns            4
Build func full name std::string;_cv                                                                                1.34 %          1.34 %             4
Build func full name std::string 1;_mean                                                                             997 ns          997 ns            4
Build func full name std::string 1;_median                                                                           999 ns          999 ns            4
Build func full name std::string 1;_stddev                                                                          9.26 ns         9.26 ns            4
Build func full name std::string 1;_cv                                                                              0.93 %          0.93 %             4
Build func full name std::stream;_mean                                                                              2832 ns         2832 ns            4
Build func full name std::stream;_median                                                                            2834 ns         2834 ns            4
Build func full name std::stream;_stddev                                                                            50.3 ns         50.3 ns            4
Build func full name std::stream;_cv                                                                                1.78 %          1.78 %             4
Build func full name stringa;_mean                                                                                   443 ns          443 ns            4
Build func full name stringa;_median                                                                                 444 ns          444 ns            4
Build func full name stringa;_stddev                                                                                10.7 ns         10.7 ns            4
Build func full name stringa;_cv                                                                                    2.43 %          2.43 %             4
Build func full name stringa 1;_mean                                                                                 597 ns          597 ns            4
Build func full name stringa 1;_median                                                                               595 ns          595 ns            4
Build func full name stringa 1;_stddev                                                                              8.01 ns         8.01 ns            4
Build func full name stringa 1;_cv                                                                                  1.34 %          1.34 %             4
-----  Make Upper  ---------/repeats:1                                                                             0.000 ns        0.000 ns   1000000000000
To upper case std::wstring_mean                                                                                      167 ns          167 ns            4
To upper case std::wstring_median                                                                                    167 ns          167 ns            4
To upper case std::wstring_stddev                                                                                   2.16 ns         2.16 ns            4
To upper case std::wstring_cv                                                                                       1.29 %          1.29 %             4
To upper case lstringw<15>_mean                                                                                     40.3 ns         40.3 ns            4
To upper case lstringw<15>_median                                                                                   39.8 ns         39.8 ns            4
To upper case lstringw<15>_stddev                                                                                   1.05 ns         1.05 ns            4
To upper case lstringw<15>_cv                                                                                       2.60 %          2.60 %             4
