Benchmarks of simstr, version 1.6.7
Sources: https://github.com/orefkov/simstr
Results: https://orefkov.github.io/simstr/results.html
Run on (32 X 2513.96 MHz CPU s)
Chrome/143.0.0.0 webasm
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                        57987 ns        57988 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                         1647 ns         1647 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                             2.83 %          2.83 %             4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                        56704 ns        56704 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                      56621 ns        56621 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                       2166 ns         2166 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                           3.82 %          3.82 %             4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                        55779 ns        55779 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                      55479 ns        55479 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                       1155 ns         1154 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                           2.07 %          2.07 %             4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                       56710 ns        56710 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                     56268 ns        56268 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                      2816 ns         2816 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                          4.97 %          4.96 %             4
-- Append 2 string of 16 bytes 32 times, 1024 total length --/repeats:1                                            0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var1 << str_var2;_mean                                                       16125 ns        16126 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_median                                                     16192 ns        16192 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_stddev                                                       164 ns          164 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_cv                                                          1.02 %          1.02 %             4
std::string str; ... str += str_var1 + str_var2;_mean                                                               5089 ns         5089 ns            4
std::string str; ... str += str_var1 + str_var2;_median                                                             5084 ns         5084 ns            4
std::string str; ... str += str_var1 + str_var2;_stddev                                                              439 ns          439 ns            4
std::string str; ... str += str_var1 + str_var2;_cv                                                                 8.62 %          8.62 %             4
lstringa<16> str; ... str += str_var1 + str_var2;_mean                                                              1846 ns         1846 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_median                                                            1829 ns         1829 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_stddev                                                             104 ns          104 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_cv                                                                5.64 %          5.64 %             4
lstringa<128> str; ... str += str_var1 + str_var2;_mean                                                             1663 ns         1663 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_median                                                           1672 ns         1672 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_stddev                                                           82.2 ns         82.2 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_cv                                                               4.94 %          4.94 %             4
lstringa<512> str; ... str += str_var1 + str_var2;_mean                                                             1291 ns         1291 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_median                                                           1283 ns         1283 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_stddev                                                           76.0 ns         76.0 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_cv                                                               5.89 %          5.89 %             4
lstringa<1024> str; ... str += str_var1 + str_var2;_mean                                                            1066 ns         1066 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_median                                                          1048 ns         1048 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_stddev                                                          96.3 ns         96.3 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_cv                                                              9.03 %          9.03 %             4
-- Append text, number, text --/repeats:1                                                                          0.000 ns        0.000 ns   1000000000000
std::stringstream str; str << "test = " << k << " times";_mean                                                     25591 ns        25592 ns            4
std::stringstream str; str << "test = " << k << " times";_median                                                   25197 ns        25198 ns            4
std::stringstream str; str << "test = " << k << " times";_stddev                                                    1652 ns         1652 ns            4
std::stringstream str; str << "test = " << k << " times";_cv                                                        6.46 %          6.46 %             4
std::string str = "test = " + std::to_string(k) + " times";_mean                                                    3456 ns         3456 ns            4
std::string str = "test = " + std::to_string(k) + " times";_median                                                  3414 ns         3414 ns            4
std::string str = "test = " + std::to_string(k) + " times";_stddev                                                   106 ns          106 ns            4
std::string str = "test = " + std::to_string(k) + " times";_cv                                                      3.06 %          3.06 %             4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_mean                                     10939 ns        10939 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_median                                   10966 ns        10966 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_stddev                                     107 ns          107 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_cv                                        0.97 %          0.97 %             4
std::string str = std::format("test = {} times", k);_mean                                                           5707 ns         5707 ns            4
std::string str = std::format("test = {} times", k);_median                                                         5689 ns         5689 ns            4
std::string str = std::format("test = {} times", k);_stddev                                                          156 ns          156 ns            4
std::string str = std::format("test = {} times", k);_cv                                                             2.73 %          2.73 %             4
lstringa<8> str; str.format("test = {} times", k);_mean                                                             8601 ns         8601 ns            4
lstringa<8> str; str.format("test = {} times", k);_median                                                           8627 ns         8627 ns            4
lstringa<8> str; str.format("test = {} times", k);_stddev                                                            264 ns          264 ns            4
lstringa<8> str; str.format("test = {} times", k);_cv                                                               3.07 %          3.07 %             4
lstringa<32> str; str.format("test = {} times", k);_mean                                                            7339 ns         7340 ns            4
lstringa<32> str; str.format("test = {} times", k);_median                                                          7368 ns         7368 ns            4
lstringa<32> str; str.format("test = {} times", k);_stddev                                                           237 ns          237 ns            4
lstringa<32> str; str.format("test = {} times", k);_cv                                                              3.23 %          3.23 %             4
lstringa<8> str = "test = " + k + " times";_mean                                                                    1332 ns         1332 ns            4
lstringa<8> str = "test = " + k + " times";_median                                                                  1331 ns         1331 ns            4
lstringa<8> str = "test = " + k + " times";_stddev                                                                  65.3 ns         65.3 ns            4
lstringa<8> str = "test = " + k + " times";_cv                                                                      4.90 %          4.90 %             4
lstringa<32> str = "test = " + k + " times";_mean                                                                    570 ns          570 ns            4
lstringa<32> str = "test = " + k + " times";_median                                                                  570 ns          570 ns            4
lstringa<32> str = "test = " + k + " times";_stddev                                                                 7.02 ns         7.02 ns            4
lstringa<32> str = "test = " + k + " times";_cv                                                                     1.23 %          1.23 %             4
stringa str = "test = " + k + " times";_mean                                                                        1253 ns         1253 ns            4
stringa str = "test = " + k + " times";_median                                                                      1253 ns         1253 ns            4
stringa str = "test = " + k + " times";_stddev                                                                      21.4 ns         21.4 ns            4
stringa str = "test = " + k + " times";_cv                                                                          1.71 %          1.71 %             4
-- Split text and convert to int --/repeats:1                                                                      0.000 ns        0.000 ns   1000000000000
std::string::find + substr + std::strtol_mean                                                                       1483 ns         1483 ns            4
std::string::find + substr + std::strtol_median                                                                     1489 ns         1489 ns            4
std::string::find + substr + std::strtol_stddev                                                                     32.2 ns         32.2 ns            4
std::string::find + substr + std::strtol_cv                                                                         2.17 %          2.17 %             4
ssa::splitter + ssa::as_int_mean                                                                                     587 ns          587 ns            4
ssa::splitter + ssa::as_int_median                                                                                   587 ns          587 ns            4
ssa::splitter + ssa::as_int_stddev                                                                                  9.68 ns         9.68 ns            4
ssa::splitter + ssa::as_int_cv                                                                                      1.65 %          1.65 %             4
ssa::splitf + functor_mean                                                                                           840 ns          840 ns            4
ssa::splitf + functor_median                                                                                         836 ns          836 ns            4
ssa::splitf + functor_stddev                                                                                        23.6 ns         23.6 ns            4
ssa::splitf + functor_cv                                                                                            2.81 %          2.81 %             4
-- Replace symbols in text ~400 symbols --/repeats:1                                                               0.000 ns        0.000 ns   1000000000000
Naive (and wrong) replace symbols with std::string find + replace_mean                                              4781 ns         4781 ns            4
Naive (and wrong) replace symbols with std::string find + replace_median                                            4755 ns         4755 ns            4
Naive (and wrong) replace symbols with std::string find + replace_stddev                                             102 ns          102 ns            4
Naive (and wrong) replace symbols with std::string find + replace_cv                                                2.13 %          2.14 %             4
replace symbols with std::string find_first_of + replace_mean                                                       8914 ns         8914 ns            4
replace symbols with std::string find_first_of + replace_median                                                     8917 ns         8917 ns            4
replace symbols with std::string find_first_of + replace_stddev                                                      158 ns          158 ns            4
replace symbols with std::string find_first_of + replace_cv                                                         1.77 %          1.77 %             4
replace symbols with std::string_view find_first_of + copy_mean                                                     4601 ns         4601 ns            4
replace symbols with std::string_view find_first_of + copy_median                                                   4616 ns         4616 ns            4
replace symbols with std::string_view find_first_of + copy_stddev                                                   49.8 ns         49.7 ns            4
replace symbols with std::string_view find_first_of + copy_cv                                                       1.08 %          1.08 %             4
replace runtime symbols with string expressions and without remembering all search results_mean                     4270 ns         4270 ns            4
replace runtime symbols with string expressions and without remembering all search results_median                   4316 ns         4316 ns            4
replace runtime symbols with string expressions and without remembering all search results_stddev                   95.6 ns         95.6 ns            4
replace runtime symbols with string expressions and without remembering all search results_cv                       2.24 %          2.24 %             4
replace runtime symbols with simstr and memorization of all search results_mean                                     3830 ns         3830 ns            4
replace runtime symbols with simstr and memorization of all search results_median                                   3772 ns         3772 ns            4
replace runtime symbols with simstr and memorization of all search results_stddev                                    168 ns          168 ns            4
replace runtime symbols with simstr and memorization of all search results_cv                                       4.38 %          4.38 %             4
replace const symbols with string expressions and without remembering all search results_mean                       3372 ns         3372 ns            4
replace const symbols with string expressions and without remembering all search results_median                     3368 ns         3368 ns            4
replace const symbols with string expressions and without remembering all search results_stddev                     19.2 ns         19.2 ns            4
replace const symbols with string expressions and without remembering all search results_cv                         0.57 %          0.57 %             4
replace const symbols with string expressions and memorization of all search results_mean                           2905 ns         2905 ns            4
replace const symbols with string expressions and memorization of all search results_median                         2900 ns         2900 ns            4
replace const symbols with string expressions and memorization of all search results_stddev                         59.6 ns         59.6 ns            4
replace const symbols with string expressions and memorization of all search results_cv                             2.05 %          2.05 %             4
-- Replace symbols in text ~40 symbols --/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
Short Naive (and wrong) replace symbols with std::string find + replace_mean                                         866 ns          866 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_median                                       864 ns          864 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_stddev                                      15.9 ns         15.9 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_cv                                          1.83 %          1.83 %             4
Short replace symbols with std::string find_first_of + replace_mean                                                 1328 ns         1328 ns            4
Short replace symbols with std::string find_first_of + replace_median                                               1326 ns         1326 ns            4
Short replace symbols with std::string find_first_of + replace_stddev                                               22.7 ns         22.7 ns            4
Short replace symbols with std::string find_first_of + replace_cv                                                   1.71 %          1.71 %             4
Short replace symbols with std::string_view find_first_of + copy_mean                                                797 ns          797 ns            4
Short replace symbols with std::string_view find_first_of + copy_median                                              794 ns          794 ns            4
Short replace symbols with std::string_view find_first_of + copy_stddev                                             11.7 ns         11.7 ns            4
Short replace symbols with std::string_view find_first_of + copy_cv                                                 1.47 %          1.47 %             4
Short replace runtime symbols with string expressions and without remembering all search results_mean                656 ns          656 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_median              657 ns          657 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_stddev             5.26 ns         5.26 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_cv                 0.80 %          0.80 %             4
Short replace runtime symbols with simstr and memorization of all search results_mean                                831 ns          831 ns            4
Short replace runtime symbols with simstr and memorization of all search results_median                              816 ns          816 ns            4
Short replace runtime symbols with simstr and memorization of all search results_stddev                             42.4 ns         42.4 ns            4
Short replace runtime symbols with simstr and memorization of all search results_cv                                 5.10 %          5.10 %             4
Short replace const symbols with string expressions and without remembering all search results_mean                  438 ns          438 ns            4
Short replace const symbols with string expressions and without remembering all search results_median                440 ns          440 ns            4
Short replace const symbols with string expressions and without remembering all search results_stddev               14.2 ns         14.2 ns            4
Short replace const symbols with string expressions and without remembering all search results_cv                   3.24 %          3.24 %             4
Short replace const symbols with string expressions and memorization of all search results_mean                      553 ns          553 ns            4
Short replace const symbols with string expressions and memorization of all search results_median                    544 ns          544 ns            4
Short replace const symbols with string expressions and memorization of all search results_stddev                   21.3 ns         21.3 ns            4
Short replace const symbols with string expressions and memorization of all search results_cv                       3.85 %          3.85 %             4
-----  Replace All Str To Longer Size ---------/repeats:1                                                          0.000 ns        0.000 ns   1000000000000
replace bb to ---- in std::string|64_mean                                                                            754 ns          754 ns            4
replace bb to ---- in std::string|64_median                                                                          755 ns          755 ns            4
replace bb to ---- in std::string|64_stddev                                                                         7.06 ns         7.06 ns            4
replace bb to ---- in std::string|64_cv                                                                             0.94 %          0.94 %             4
replace bb to ---- in std::string|256_mean                                                                          2292 ns         2292 ns            4
replace bb to ---- in std::string|256_median                                                                        2278 ns         2278 ns            4
replace bb to ---- in std::string|256_stddev                                                                        66.5 ns         66.5 ns            4
replace bb to ---- in std::string|256_cv                                                                            2.90 %          2.90 %             4
replace bb to ---- in std::string|512_mean                                                                          4359 ns         4359 ns            4
replace bb to ---- in std::string|512_median                                                                        4347 ns         4347 ns            4
replace bb to ---- in std::string|512_stddev                                                                         166 ns          166 ns            4
replace bb to ---- in std::string|512_cv                                                                            3.80 %          3.81 %             4
replace bb to ---- in std::string|1024_mean                                                                         8819 ns         8819 ns            4
replace bb to ---- in std::string|1024_median                                                                       8770 ns         8770 ns            4
replace bb to ---- in std::string|1024_stddev                                                                        327 ns          327 ns            4
replace bb to ---- in std::string|1024_cv                                                                           3.70 %          3.70 %             4
replace bb to ---- in std::string|2048_mean                                                                        18166 ns        18166 ns            4
replace bb to ---- in std::string|2048_median                                                                      17790 ns        17790 ns            4
replace bb to ---- in std::string|2048_stddev                                                                        846 ns          846 ns            4
replace bb to ---- in std::string|2048_cv                                                                           4.66 %          4.66 %             4
replace bb to ---- in lstringa<8>|64_mean                                                                            590 ns          590 ns            4
replace bb to ---- in lstringa<8>|64_median                                                                          587 ns          587 ns            4
replace bb to ---- in lstringa<8>|64_stddev                                                                         12.2 ns         12.2 ns            4
replace bb to ---- in lstringa<8>|64_cv                                                                             2.08 %          2.08 %             4
replace bb to ---- in lstringa<8>|256_mean                                                                          1916 ns         1916 ns            4
replace bb to ---- in lstringa<8>|256_median                                                                        1929 ns         1929 ns            4
replace bb to ---- in lstringa<8>|256_stddev                                                                        92.2 ns         92.2 ns            4
replace bb to ---- in lstringa<8>|256_cv                                                                            4.81 %          4.81 %             4
replace bb to ---- in lstringa<8>|512_mean                                                                          3332 ns         3332 ns            4
replace bb to ---- in lstringa<8>|512_median                                                                        3278 ns         3278 ns            4
replace bb to ---- in lstringa<8>|512_stddev                                                                         139 ns          139 ns            4
replace bb to ---- in lstringa<8>|512_cv                                                                            4.17 %          4.17 %             4
replace bb to ---- in lstringa<8>|1024_mean                                                                         6057 ns         6057 ns            4
replace bb to ---- in lstringa<8>|1024_median                                                                       6133 ns         6133 ns            4
replace bb to ---- in lstringa<8>|1024_stddev                                                                        210 ns          210 ns            4
replace bb to ---- in lstringa<8>|1024_cv                                                                           3.47 %          3.47 %             4
replace bb to ---- in lstringa<8>|2048_mean                                                                        11959 ns        11959 ns            4
replace bb to ---- in lstringa<8>|2048_median                                                                      11859 ns        11859 ns            4
replace bb to ---- in lstringa<8>|2048_stddev                                                                        437 ns          437 ns            4
replace bb to ---- in lstringa<8>|2048_cv                                                                           3.66 %          3.66 %             4
replace bb to ---- by init stringa|64_mean                                                                           403 ns          403 ns            4
replace bb to ---- by init stringa|64_median                                                                         393 ns          393 ns            4
replace bb to ---- by init stringa|64_stddev                                                                        27.2 ns         27.2 ns            4
replace bb to ---- by init stringa|64_cv                                                                            6.73 %          6.73 %             4
replace bb to ---- by init stringa|256_mean                                                                         1149 ns         1149 ns            4
replace bb to ---- by init stringa|256_median                                                                       1154 ns         1154 ns            4
replace bb to ---- by init stringa|256_stddev                                                                       45.5 ns         45.5 ns            4
replace bb to ---- by init stringa|256_cv                                                                           3.96 %          3.96 %             4
replace bb to ---- by init stringa|512_mean                                                                         2695 ns         2695 ns            4
replace bb to ---- by init stringa|512_median                                                                       2675 ns         2675 ns            4
replace bb to ---- by init stringa|512_stddev                                                                       93.8 ns         93.8 ns            4
replace bb to ---- by init stringa|512_cv                                                                           3.48 %          3.48 %             4
replace bb to ---- by init stringa|1024_mean                                                                        5688 ns         5688 ns            4
replace bb to ---- by init stringa|1024_median                                                                      5626 ns         5626 ns            4
replace bb to ---- by init stringa|1024_stddev                                                                       207 ns          207 ns            4
replace bb to ---- by init stringa|1024_cv                                                                          3.64 %          3.64 %             4
replace bb to ---- by init stringa|2048_mean                                                                       11882 ns        11882 ns            4
replace bb to ---- by init stringa|2048_median                                                                     11930 ns        11931 ns            4
replace bb to ---- by init stringa|2048_stddev                                                                       180 ns          180 ns            4
replace bb to ---- by init stringa|2048_cv                                                                          1.51 %          1.51 %             4
-----  Replace All Str To Same Size ---------/repeats:1                                                            0.000 ns        0.000 ns   1000000000000
replace bb to -- in std::string|64_mean                                                                              556 ns          556 ns            4
replace bb to -- in std::string|64_median                                                                            554 ns          554 ns            4
replace bb to -- in std::string|64_stddev                                                                           21.6 ns         21.6 ns            4
replace bb to -- in std::string|64_cv                                                                               3.89 %          3.89 %             4
replace bb to -- in std::string|256_mean                                                                            1773 ns         1773 ns            4
replace bb to -- in std::string|256_median                                                                          1781 ns         1781 ns            4
replace bb to -- in std::string|256_stddev                                                                          40.8 ns         40.7 ns            4
replace bb to -- in std::string|256_cv                                                                              2.30 %          2.30 %             4
replace bb to -- in std::string|512_mean                                                                            3125 ns         3125 ns            4
replace bb to -- in std::string|512_median                                                                          3096 ns         3096 ns            4
replace bb to -- in std::string|512_stddev                                                                          92.8 ns         92.8 ns            4
replace bb to -- in std::string|512_cv                                                                              2.97 %          2.97 %             4
replace bb to -- in std::string|1024_mean                                                                           6361 ns         6361 ns            4
replace bb to -- in std::string|1024_median                                                                         6341 ns         6341 ns            4
replace bb to -- in std::string|1024_stddev                                                                          135 ns          135 ns            4
replace bb to -- in std::string|1024_cv                                                                             2.12 %          2.12 %             4
replace bb to -- in std::string|2048_mean                                                                          11893 ns        11893 ns            4
replace bb to -- in std::string|2048_median                                                                        11888 ns        11888 ns            4
replace bb to -- in std::string|2048_stddev                                                                          513 ns          513 ns            4
replace bb to -- in std::string|2048_cv                                                                             4.32 %          4.32 %             4
replace bb to -- in lstringa<8>|64_mean                                                                              439 ns          439 ns            4
replace bb to -- in lstringa<8>|64_median                                                                            440 ns          440 ns            4
replace bb to -- in lstringa<8>|64_stddev                                                                           6.82 ns         6.82 ns            4
replace bb to -- in lstringa<8>|64_cv                                                                               1.55 %          1.55 %             4
replace bb to -- in lstringa<8>|256_mean                                                                            1355 ns         1355 ns            4
replace bb to -- in lstringa<8>|256_median                                                                          1355 ns         1355 ns            4
replace bb to -- in lstringa<8>|256_stddev                                                                          52.2 ns         52.2 ns            4
replace bb to -- in lstringa<8>|256_cv                                                                              3.85 %          3.85 %             4
replace bb to -- in lstringa<8>|512_mean                                                                            2540 ns         2540 ns            4
replace bb to -- in lstringa<8>|512_median                                                                          2543 ns         2543 ns            4
replace bb to -- in lstringa<8>|512_stddev                                                                          68.2 ns         68.2 ns            4
replace bb to -- in lstringa<8>|512_cv                                                                              2.68 %          2.68 %             4
replace bb to -- in lstringa<8>|1024_mean                                                                           4650 ns         4650 ns            4
replace bb to -- in lstringa<8>|1024_median                                                                         4631 ns         4631 ns            4
replace bb to -- in lstringa<8>|1024_stddev                                                                          185 ns          185 ns            4
replace bb to -- in lstringa<8>|1024_cv                                                                             3.98 %          3.98 %             4
replace bb to -- in lstringa<8>|2048_mean                                                                           9148 ns         9148 ns            4
replace bb to -- in lstringa<8>|2048_median                                                                         9165 ns         9165 ns            4
replace bb to -- in lstringa<8>|2048_stddev                                                                          267 ns          267 ns            4
replace bb to -- in lstringa<8>|2048_cv                                                                             2.92 %          2.92 %             4
replace bb to -- by init stringa|64_mean                                                                             309 ns          309 ns            4
replace bb to -- by init stringa|64_median                                                                           313 ns          313 ns            4
replace bb to -- by init stringa|64_stddev                                                                          9.28 ns         9.28 ns            4
replace bb to -- by init stringa|64_cv                                                                              3.01 %          3.01 %             4
replace bb to -- by init stringa|256_mean                                                                            967 ns          967 ns            4
replace bb to -- by init stringa|256_median                                                                          975 ns          975 ns            4
replace bb to -- by init stringa|256_stddev                                                                         39.3 ns         39.3 ns            4
replace bb to -- by init stringa|256_cv                                                                             4.07 %          4.07 %             4
replace bb to -- by init stringa|512_mean                                                                           1774 ns         1774 ns            4
replace bb to -- by init stringa|512_median                                                                         1768 ns         1768 ns            4
replace bb to -- by init stringa|512_stddev                                                                         66.1 ns         66.1 ns            4
replace bb to -- by init stringa|512_cv                                                                             3.73 %          3.73 %             4
replace bb to -- by init stringa|1024_mean                                                                          3375 ns         3375 ns            4
replace bb to -- by init stringa|1024_median                                                                        3335 ns         3335 ns            4
replace bb to -- by init stringa|1024_stddev                                                                         107 ns          107 ns            4
replace bb to -- by init stringa|1024_cv                                                                            3.16 %          3.16 %             4
replace bb to -- by init stringa|2048_mean                                                                          6646 ns         6646 ns            4
replace bb to -- by init stringa|2048_median                                                                        6669 ns         6669 ns            4
replace bb to -- by init stringa|2048_stddev                                                                         103 ns          103 ns            4
replace bb to -- by init stringa|2048_cv                                                                            1.55 %          1.55 %             4
-----  Hash Map insert and find ---------/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
hashStrMapA<size_t> emplace & find stringa;_mean                                                                 5122075 ns      5122213 ns            4
hashStrMapA<size_t> emplace & find stringa;_median                                                               5120675 ns      5120750 ns            4
hashStrMapA<size_t> emplace & find stringa;_stddev                                                                 26671 ns        26794 ns            4
hashStrMapA<size_t> emplace & find stringa;_cv                                                                      0.52 %          0.52 %             4
std::unordered_map<std::string, size_t> emplace & find std::string;_mean                                         6141653 ns      6141694 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_median                                       6148781 ns      6148822 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_stddev                                        171840 ns       171840 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_cv                                              2.80 %          2.80 %             4
hashStrMapA<size_t> emplace & find ssa;_mean                                                                     5107848 ns      5107875 ns            4
hashStrMapA<size_t> emplace & find ssa;_median                                                                   5116589 ns      5116625 ns            4
hashStrMapA<size_t> emplace & find ssa;_stddev                                                                     55521 ns        55521 ns            4
hashStrMapA<size_t> emplace & find ssa;_cv                                                                          1.09 %          1.09 %             4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_mean                                    7187813 ns      7187884 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_median                                  7100597 ns      7100682 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_stddev                                   230560 ns       230551 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_cv                                         3.21 %          3.21 %             4
-----  Build Full Func Name ---------/repeats:1                                                                    0.000 ns        0.000 ns   1000000000000
Build func full name std::string;_mean                                                                              5362 ns         5362 ns            4
Build func full name std::string;_median                                                                            5343 ns         5343 ns            4
Build func full name std::string;_stddev                                                                             105 ns          105 ns            4
Build func full name std::string;_cv                                                                                1.96 %          1.96 %             4
Build func full name std::string 1;_mean                                                                            6029 ns         6029 ns            4
Build func full name std::string 1;_median                                                                          6037 ns         6037 ns            4
Build func full name std::string 1;_stddev                                                                          34.7 ns         34.8 ns            4
Build func full name std::string 1;_cv                                                                              0.58 %          0.58 %             4
Build func full name std::stream;_mean                                                                             25412 ns        25413 ns            4
Build func full name std::stream;_median                                                                           25270 ns        25270 ns            4
Build func full name std::stream;_stddev                                                                             417 ns          417 ns            4
Build func full name std::stream;_cv                                                                                1.64 %          1.64 %             4
Build func full name stringa;_mean                                                                                  2926 ns         2926 ns            4
Build func full name stringa;_median                                                                                2930 ns         2930 ns            4
Build func full name stringa;_stddev                                                                                42.6 ns         42.6 ns            4
Build func full name stringa;_cv                                                                                    1.46 %          1.45 %             4
Build func full name stringa 1;_mean                                                                                3417 ns         3417 ns            4
Build func full name stringa 1;_median                                                                              3459 ns         3459 ns            4
Build func full name stringa 1;_stddev                                                                               108 ns          108 ns            4
Build func full name stringa 1;_cv                                                                                  3.16 %          3.16 %             4
