Benchmarks of simstr, version 1.8.1
Sources: https://github.com/orefkov/simstr
Results: https://orefkov.github.io/simstr/results.html
Compiler Clang 22.1.0
2026-03-22T14:13:24+03:00
Running benchStr.exe
Run on (32 X 2494 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 256 KiB (x16)
  L3 Unified 40960 KiB (x1)
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                    188 ns          186 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_median                                                  189 ns          186 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                 4.25 ns         5.40 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                     2.26 %          2.90 %             4
-- Append string of 16 bytes and const literal of 16 bytes 2048 times, 65536 total length --/repeats:1             0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_mean                                  221584 ns       220947 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_median                                221856 ns       222168 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_stddev                                  3088 ns         4675 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba"; 2048 times_cv                                      1.39 %          2.12 %             4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                         183793 ns       181029 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                       182410 ns       182075 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                         4717 ns         4007 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                             2.57 %          2.21 %             4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                          19687 ns        19671 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                        19753 ns        19671 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                          462 ns          483 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                             2.35 %          2.46 %             4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                        16880 ns        16915 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                      16897 ns        17090 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                        194 ns          349 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                           1.15 %          2.06 %             4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                        17061 ns        17073 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                      17073 ns        17073 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                        272 ns          222 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                           1.60 %          1.30 %             4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_mean                                       16444 ns        16401 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_median                                     16332 ns        16305 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_stddev                                       295 ns          367 ns            4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba"; 2048 times_cv                                          1.80 %          2.24 %             4
-- Append 2 string of 16 bytes 32 times, 1024 total length --/repeats:1                                            0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var1 << str_var2;_mean                                                        4403 ns         4402 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_median                                                      4390 ns         4426 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_stddev                                                      43.3 ns         47.1 ns            4
std::stringstream str; ... str << str_var1 << str_var2;_cv                                                          0.98 %          1.07 %             4
std::string str; ... str += str_var1 + str_var2;_mean                                                               3893 ns         3870 ns            4
std::string str; ... str += str_var1 + str_var2;_median                                                             3890 ns         3891 ns            4
std::string str; ... str += str_var1 + str_var2;_stddev                                                             44.1 ns         76.8 ns            4
std::string str; ... str += str_var1 + str_var2;_cv                                                                 1.13 %          1.98 %             4
lstringa<16> str; ... str += str_var1 + str_var2;_mean                                                               794 ns          789 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_median                                                             793 ns          793 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_stddev                                                            19.0 ns         16.7 ns            4
lstringa<16> str; ... str += str_var1 + str_var2;_cv                                                                2.40 %          2.12 %             4
lstringa<128> str; ... str += str_var1 + str_var2;_mean                                                              527 ns          527 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_median                                                            528 ns          523 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_stddev                                                           7.44 ns         15.0 ns            4
lstringa<128> str; ... str += str_var1 + str_var2;_cv                                                               1.41 %          2.84 %             4
lstringa<512> str; ... str += str_var1 + str_var2;_mean                                                              381 ns          379 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_median                                                            378 ns          377 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_stddev                                                           8.74 ns         12.6 ns            4
lstringa<512> str; ... str += str_var1 + str_var2;_cv                                                               2.30 %          3.31 %             4
lstringa<1024> str; ... str += str_var1 + str_var2;_mean                                                             297 ns          292 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_median                                                           299 ns          292 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_stddev                                                          7.42 ns        0.000 ns            4
lstringa<1024> str; ... str += str_var1 + str_var2;_cv                                                              2.50 %          0.00 %             4
-- Append text, number, text --/repeats:1                                                                          0.000 ns        0.000 ns   1000000000000
std::stringstream str; str << "test = " << k << " times";_mean                                                     10833 ns        10742 ns            4
std::stringstream str; str << "test = " << k << " times";_median                                                   10807 ns        10742 ns            4
std::stringstream str; str << "test = " << k << " times";_stddev                                                    90.0 ns          199 ns            4
std::stringstream str; str << "test = " << k << " times";_cv                                                        0.83 %          1.86 %             4
std::string str = "test = " + std::to_string(k) + " times";_mean                                                    1053 ns         1052 ns            4
std::string str = "test = " + std::to_string(k) + " times";_median                                                  1055 ns         1057 ns            4
std::string str = "test = " + std::to_string(k) + " times";_stddev                                                  7.82 ns         20.0 ns            4
std::string str = "test = " + std::to_string(k) + " times";_cv                                                      0.74 %          1.91 %             4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_mean                                      2810 ns         2794 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_median                                    2794 ns         2794 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_stddev                                    67.1 ns         36.2 ns            4
char buf[100]; sprintf(buf, "test = %u times", k); std::string str = buf;_cv                                        2.39 %          1.30 %             4
std::string str = std::format("test = {} times", k);_mean                                                           1904 ns         1893 ns            4
std::string str = std::format("test = {} times", k);_median                                                         1911 ns         1882 ns            4
std::string str = std::format("test = {} times", k);_stddev                                                         32.1 ns         43.4 ns            4
std::string str = std::format("test = {} times", k);_cv                                                             1.68 %          2.29 %             4
lstringa<8> str; str.format("test = {} times", k);_mean                                                             2003 ns         1995 ns            4
lstringa<8> str; str.format("test = {} times", k);_median                                                           1998 ns         1995 ns            4
lstringa<8> str; str.format("test = {} times", k);_stddev                                                           50.7 ns         52.4 ns            4
lstringa<8> str; str.format("test = {} times", k);_cv                                                               2.53 %          2.62 %             4
lstringa<32> str; str.format("test = {} times", k);_mean                                                             962 ns          952 ns            4
lstringa<32> str; str.format("test = {} times", k);_median                                                           962 ns          952 ns            4
lstringa<32> str; str.format("test = {} times", k);_stddev                                                          12.7 ns         19.9 ns            4
lstringa<32> str; str.format("test = {} times", k);_cv                                                              1.32 %          2.09 %             4
lstringa<8> str = "test = " + k + " times";_mean                                                                     807 ns          809 ns            4
lstringa<8> str = "test = " + k + " times";_median                                                                   806 ns          809 ns            4
lstringa<8> str = "test = " + k + " times";_stddev                                                                  8.18 ns         11.4 ns            4
lstringa<8> str = "test = " + k + " times";_cv                                                                      1.01 %          1.41 %             4
lstringa<32> str = "test = " + k + " times";_mean                                                                    134 ns          133 ns            4
lstringa<32> str = "test = " + k + " times";_median                                                                  134 ns          133 ns            4
lstringa<32> str = "test = " + k + " times";_stddev                                                                 1.83 ns         2.67 ns            4
lstringa<32> str = "test = " + k + " times";_cv                                                                     1.37 %          2.01 %             4
stringa str = "test = " + k + " times";_mean                                                                         126 ns          124 ns            4
stringa str = "test = " + k + " times";_median                                                                       126 ns          124 ns            4
stringa str = "test = " + k + " times";_stddev                                                                     0.706 ns         1.61 ns            4
stringa str = "test = " + k + " times";_cv                                                                          0.56 %          1.30 %             4
-- Split text and convert to int --/repeats:1                                                                      0.000 ns        0.000 ns   1000000000000
std::string::find + substr + std::strtol_mean                                                                        558 ns          559 ns            4
std::string::find + substr + std::strtol_median                                                                      559 ns          562 ns            4
std::string::find + substr + std::strtol_stddev                                                                     10.3 ns         7.81 ns            4
std::string::find + substr + std::strtol_cv                                                                         1.85 %          1.40 %             4
ssa::splitter + ssa::as_int_mean                                                                                     176 ns          176 ns            4
ssa::splitter + ssa::as_int_median                                                                                   176 ns          176 ns            4
ssa::splitter + ssa::as_int_stddev                                                                                  4.18 ns         5.75 ns            4
ssa::splitter + ssa::as_int_cv                                                                                      2.37 %          3.28 %             4
ssa::splitf + functor_mean                                                                                           192 ns          192 ns            4
ssa::splitf + functor_median                                                                                         190 ns          190 ns            4
ssa::splitf + functor_stddev                                                                                        4.66 ns         5.71 ns            4
ssa::splitf + functor_cv                                                                                            2.43 %          2.98 %             4
-- Replace symbols in text ~400 symbols --/repeats:1                                                               0.000 ns        0.000 ns   1000000000000
Naive (and wrong) replace symbols with std::string find + replace_mean                                              1124 ns         1117 ns            4
Naive (and wrong) replace symbols with std::string find + replace_median                                            1116 ns         1099 ns            4
Naive (and wrong) replace symbols with std::string find + replace_stddev                                            24.4 ns         36.6 ns            4
Naive (and wrong) replace symbols with std::string find + replace_cv                                                2.17 %          3.28 %             4
replace symbols with std::string find_first_of + replace_mean                                                       1940 ns         1938 ns            4
replace symbols with std::string find_first_of + replace_median                                                     1929 ns         1927 ns            4
replace symbols with std::string find_first_of + replace_stddev                                                     28.9 ns         43.4 ns            4
replace symbols with std::string find_first_of + replace_cv                                                         1.49 %          2.24 %             4
replace symbols with std::string_view find_first_of + copy_mean                                                     2359 ns         2356 ns            4
replace symbols with std::string_view find_first_of + copy_median                                                   2360 ns         2344 ns            4
replace symbols with std::string_view find_first_of + copy_stddev                                                   29.6 ns         24.4 ns            4
replace symbols with std::string_view find_first_of + copy_cv                                                       1.25 %          1.04 %             4
replace runtime symbols with string expressions and without remembering all search results_mean                     1654 ns         1650 ns            4
replace runtime symbols with string expressions and without remembering all search results_median                   1660 ns         1669 ns            4
replace runtime symbols with string expressions and without remembering all search results_stddev                   40.9 ns         54.3 ns            4
replace runtime symbols with string expressions and without remembering all search results_cv                       2.47 %          3.29 %             4
replace runtime symbols with simstr and memorization of all search results_mean                                     1483 ns         1483 ns            4
replace runtime symbols with simstr and memorization of all search results_median                                   1482 ns         1491 ns            4
replace runtime symbols with simstr and memorization of all search results_stddev                                   14.5 ns         30.1 ns            4
replace runtime symbols with simstr and memorization of all search results_cv                                       0.98 %          2.03 %             4
replace const symbols with string expressions and without remembering all search results_mean                       1122 ns         1117 ns            4
replace const symbols with string expressions and without remembering all search results_median                     1119 ns         1123 ns            4
replace const symbols with string expressions and without remembering all search results_stddev                     16.8 ns         12.2 ns            4
replace const symbols with string expressions and without remembering all search results_cv                         1.50 %          1.09 %             4
replace const symbols with string expressions and memorization of all search results_mean                           1170 ns         1165 ns            4
replace const symbols with string expressions and memorization of all search results_median                         1174 ns         1158 ns            4
replace const symbols with string expressions and memorization of all search results_stddev                         18.2 ns         26.7 ns            4
replace const symbols with string expressions and memorization of all search results_cv                             1.56 %          2.29 %             4
-- Replace symbols in text ~40 symbols --/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
Short Naive (and wrong) replace symbols with std::string find + replace_mean                                         308 ns          305 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_median                                       305 ns          303 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_stddev                                      6.23 ns         11.9 ns            4
Short Naive (and wrong) replace symbols with std::string find + replace_cv                                          2.02 %          3.90 %             4
Short replace symbols with std::string find_first_of + replace_mean                                                  364 ns          363 ns            4
Short replace symbols with std::string find_first_of + replace_median                                                366 ns          364 ns            4
Short replace symbols with std::string find_first_of + replace_stddev                                               9.78 ns         7.35 ns            4
Short replace symbols with std::string find_first_of + replace_cv                                                   2.68 %          2.03 %             4
Short replace symbols with std::string_view find_first_of + copy_mean                                                305 ns          305 ns            4
Short replace symbols with std::string_view find_first_of + copy_median                                              306 ns          305 ns            4
Short replace symbols with std::string_view find_first_of + copy_stddev                                             6.50 ns         7.65 ns            4
Short replace symbols with std::string_view find_first_of + copy_cv                                                 2.13 %          2.51 %             4
Short replace runtime symbols with string expressions and without remembering all search results_mean                269 ns          264 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_median              268 ns          264 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_stddev             4.83 ns         5.13 ns            4
Short replace runtime symbols with string expressions and without remembering all search results_cv                 1.80 %          1.94 %             4
Short replace runtime symbols with simstr and memorization of all search results_mean                                366 ns          365 ns            4
Short replace runtime symbols with simstr and memorization of all search results_median                              367 ns          365 ns            4
Short replace runtime symbols with simstr and memorization of all search results_stddev                             2.14 ns         4.63 ns            4
Short replace runtime symbols with simstr and memorization of all search results_cv                                 0.58 %          1.27 %             4
Short replace const symbols with string expressions and without remembering all search results_mean                  202 ns          202 ns            4
Short replace const symbols with string expressions and without remembering all search results_median                202 ns          202 ns            4
Short replace const symbols with string expressions and without remembering all search results_stddev               2.65 ns         5.85 ns            4
Short replace const symbols with string expressions and without remembering all search results_cv                   1.31 %          2.90 %             4
Short replace const symbols with string expressions and memorization of all search results_mean                      293 ns          292 ns            4
Short replace const symbols with string expressions and memorization of all search results_median                    293 ns          292 ns            4
Short replace const symbols with string expressions and memorization of all search results_stddev                   7.11 ns         5.41 ns            4
Short replace const symbols with string expressions and memorization of all search results_cv                       2.43 %          1.86 %             4
-----  Replace All Str To Longer Size ---------/repeats:1                                                          0.000 ns        0.000 ns   1000000000000
replace bb to ---- in std::string|64_mean                                                                            223 ns          221 ns            4
replace bb to ---- in std::string|64_median                                                                          223 ns          222 ns            4
replace bb to ---- in std::string|64_stddev                                                                         4.11 ns         4.67 ns            4
replace bb to ---- in std::string|64_cv                                                                             1.84 %          2.12 %             4
replace bb to ---- in std::string|256_mean                                                                           727 ns          729 ns            4
replace bb to ---- in std::string|256_median                                                                         720 ns          718 ns            4
replace bb to ---- in std::string|256_stddev                                                                        20.3 ns         26.4 ns            4
replace bb to ---- in std::string|256_cv                                                                            2.79 %          3.62 %             4
replace bb to ---- in std::string|512_mean                                                                          1418 ns         1413 ns            4
replace bb to ---- in std::string|512_median                                                                        1416 ns         1413 ns            4
replace bb to ---- in std::string|512_stddev                                                                        37.9 ns         45.0 ns            4
replace bb to ---- in std::string|512_cv                                                                            2.67 %          3.19 %             4
replace bb to ---- in std::string|1024_mean                                                                         3058 ns         3058 ns            4
replace bb to ---- in std::string|1024_median                                                                       3054 ns         3076 ns            4
replace bb to ---- in std::string|1024_stddev                                                                       45.8 ns         36.6 ns            4
replace bb to ---- in std::string|1024_cv                                                                           1.50 %          1.20 %             4
replace bb to ---- in std::string|2048_mean                                                                         8038 ns         7847 ns            4
replace bb to ---- in std::string|2048_median                                                                       8026 ns         7847 ns            4
replace bb to ---- in std::string|2048_stddev                                                                       49.4 ns          318 ns            4
replace bb to ---- in std::string|2048_cv                                                                           0.61 %          4.06 %             4
replace bb to ---- in lstringa<8>|64_mean                                                                            216 ns          216 ns            4
replace bb to ---- in lstringa<8>|64_median                                                                          215 ns          215 ns            4
replace bb to ---- in lstringa<8>|64_stddev                                                                         2.62 ns         2.44 ns            4
replace bb to ---- in lstringa<8>|64_cv                                                                             1.22 %          1.13 %             4
replace bb to ---- in lstringa<8>|256_mean                                                                           606 ns          607 ns            4
replace bb to ---- in lstringa<8>|256_median                                                                         602 ns          600 ns            4
replace bb to ---- in lstringa<8>|256_stddev                                                                        13.8 ns         14.0 ns            4
replace bb to ---- in lstringa<8>|256_cv                                                                            2.27 %          2.30 %             4
replace bb to ---- in lstringa<8>|512_mean                                                                          1002 ns         1004 ns            4
replace bb to ---- in lstringa<8>|512_median                                                                         996 ns          994 ns            4
replace bb to ---- in lstringa<8>|512_stddev                                                                        22.0 ns         29.6 ns            4
replace bb to ---- in lstringa<8>|512_cv                                                                            2.20 %          2.95 %             4
replace bb to ---- in lstringa<8>|1024_mean                                                                         1848 ns         1842 ns            4
replace bb to ---- in lstringa<8>|1024_median                                                                       1847 ns         1842 ns            4
replace bb to ---- in lstringa<8>|1024_stddev                                                                       26.3 ns         31.3 ns            4
replace bb to ---- in lstringa<8>|1024_cv                                                                           1.42 %          1.70 %             4
replace bb to ---- in lstringa<8>|2048_mean                                                                         3556 ns         3530 ns            4
replace bb to ---- in lstringa<8>|2048_median                                                                       3581 ns         3568 ns            4
replace bb to ---- in lstringa<8>|2048_stddev                                                                       76.1 ns          109 ns            4
replace bb to ---- in lstringa<8>|2048_cv                                                                           2.14 %          3.07 %             4
replace bb to ---- by init stringa|64_mean                                                                           165 ns          165 ns            4
replace bb to ---- by init stringa|64_median                                                                         165 ns          165 ns            4
replace bb to ---- by init stringa|64_stddev                                                                        3.13 ns         3.13 ns            4
replace bb to ---- by init stringa|64_cv                                                                            1.90 %          1.90 %             4
replace bb to ---- by init stringa|256_mean                                                                          366 ns          367 ns            4
replace bb to ---- by init stringa|256_median                                                                        363 ns          369 ns            4
replace bb to ---- by init stringa|256_stddev                                                                       7.03 ns         4.01 ns            4
replace bb to ---- by init stringa|256_cv                                                                           1.92 %          1.09 %             4
replace bb to ---- by init stringa|512_mean                                                                          793 ns          793 ns            4
replace bb to ---- by init stringa|512_median                                                                        799 ns          802 ns            4
replace bb to ---- by init stringa|512_stddev                                                                       15.0 ns         17.4 ns            4
replace bb to ---- by init stringa|512_cv                                                                           1.89 %          2.20 %             4
replace bb to ---- by init stringa|1024_mean                                                                        1626 ns         1621 ns            4
replace bb to ---- by init stringa|1024_median                                                                      1632 ns         1611 ns            4
replace bb to ---- by init stringa|1024_stddev                                                                      14.6 ns         19.2 ns            4
replace bb to ---- by init stringa|1024_cv                                                                          0.90 %          1.18 %             4
replace bb to ---- by init stringa|2048_mean                                                                        3047 ns         3032 ns            4
replace bb to ---- by init stringa|2048_median                                                                      3055 ns         3048 ns            4
replace bb to ---- by init stringa|2048_stddev                                                                      22.3 ns         33.1 ns            4
replace bb to ---- by init stringa|2048_cv                                                                          0.73 %          1.09 %             4
-----  Replace All Str To Same Size ---------/repeats:1                                                            0.000 ns        0.000 ns   1000000000000
replace bb to -- in std::string|64_mean                                                                              187 ns          186 ns            4
replace bb to -- in std::string|64_median                                                                            188 ns          186 ns            4
replace bb to -- in std::string|64_stddev                                                                           2.48 ns         4.95 ns            4
replace bb to -- in std::string|64_cv                                                                               1.33 %          2.66 %             4
replace bb to -- in std::string|256_mean                                                                             469 ns          470 ns            4
replace bb to -- in std::string|256_median                                                                           471 ns          476 ns            4
replace bb to -- in std::string|256_stddev                                                                          8.19 ns         10.8 ns            4
replace bb to -- in std::string|256_cv                                                                              1.74 %          2.30 %             4
replace bb to -- in std::string|512_mean                                                                             837 ns          837 ns            4
replace bb to -- in std::string|512_median                                                                           835 ns          837 ns            4
replace bb to -- in std::string|512_stddev                                                                          14.4 ns         24.2 ns            4
replace bb to -- in std::string|512_cv                                                                              1.73 %          2.89 %             4
replace bb to -- in std::string|1024_mean                                                                           1612 ns         1596 ns            4
replace bb to -- in std::string|1024_median                                                                         1608 ns         1604 ns            4
replace bb to -- in std::string|1024_stddev                                                                         24.9 ns         17.4 ns            4
replace bb to -- in std::string|1024_cv                                                                             1.55 %          1.09 %             4
replace bb to -- in std::string|2048_mean                                                                           3131 ns         3122 ns            4
replace bb to -- in std::string|2048_median                                                                         3146 ns         3104 ns            4
replace bb to -- in std::string|2048_stddev                                                                         47.3 ns         66.8 ns            4
replace bb to -- in std::string|2048_cv                                                                             1.51 %          2.14 %             4
replace bb to -- in lstringa<8>|64_mean                                                                              175 ns          176 ns            4
replace bb to -- in lstringa<8>|64_median                                                                            176 ns          176 ns            4
replace bb to -- in lstringa<8>|64_stddev                                                                           2.70 ns         4.83 ns            4
replace bb to -- in lstringa<8>|64_cv                                                                               1.54 %          2.75 %             4
replace bb to -- in lstringa<8>|256_mean                                                                             427 ns          426 ns            4
replace bb to -- in lstringa<8>|256_median                                                                           425 ns          424 ns            4
replace bb to -- in lstringa<8>|256_stddev                                                                          8.29 ns         11.8 ns            4
replace bb to -- in lstringa<8>|256_cv                                                                              1.94 %          2.78 %             4
replace bb to -- in lstringa<8>|512_mean                                                                             723 ns          724 ns            4
replace bb to -- in lstringa<8>|512_median                                                                           723 ns          724 ns            4
replace bb to -- in lstringa<8>|512_stddev                                                                          1.22 ns         10.1 ns            4
replace bb to -- in lstringa<8>|512_cv                                                                              0.17 %          1.39 %             4
replace bb to -- in lstringa<8>|1024_mean                                                                           1373 ns         1365 ns            4
replace bb to -- in lstringa<8>|1024_median                                                                         1373 ns         1365 ns            4
replace bb to -- in lstringa<8>|1024_stddev                                                                         36.7 ns         18.1 ns            4
replace bb to -- in lstringa<8>|1024_cv                                                                             2.68 %          1.33 %             4
replace bb to -- in lstringa<8>|2048_mean                                                                           2685 ns         2683 ns            4
replace bb to -- in lstringa<8>|2048_median                                                                         2675 ns         2668 ns            4
replace bb to -- in lstringa<8>|2048_stddev                                                                         29.6 ns         29.6 ns            4
replace bb to -- in lstringa<8>|2048_cv                                                                             1.10 %          1.10 %             4
replace bb to -- by init stringa|64_mean                                                                             153 ns          152 ns            4
replace bb to -- by init stringa|64_median                                                                           153 ns          152 ns            4
replace bb to -- by init stringa|64_stddev                                                                          2.02 ns         2.01 ns            4
replace bb to -- by init stringa|64_cv                                                                              1.32 %          1.33 %             4
replace bb to -- by init stringa|256_mean                                                                            322 ns          322 ns            4
replace bb to -- by init stringa|256_median                                                                          319 ns          319 ns            4
replace bb to -- by init stringa|256_stddev                                                                         9.25 ns         10.4 ns            4
replace bb to -- by init stringa|256_cv                                                                             2.87 %          3.21 %             4
replace bb to -- by init stringa|512_mean                                                                            520 ns          516 ns            4
replace bb to -- by init stringa|512_median                                                                          514 ns          509 ns            4
replace bb to -- by init stringa|512_stddev                                                                         18.8 ns         19.7 ns            4
replace bb to -- by init stringa|512_cv                                                                             3.61 %          3.82 %             4
replace bb to -- by init stringa|1024_mean                                                                           954 ns          952 ns            4
replace bb to -- by init stringa|1024_median                                                                         951 ns          952 ns            4
replace bb to -- by init stringa|1024_stddev                                                                        20.0 ns         27.0 ns            4
replace bb to -- by init stringa|1024_cv                                                                            2.10 %          2.84 %             4
replace bb to -- by init stringa|2048_mean                                                                          1806 ns         1800 ns            4
replace bb to -- by init stringa|2048_median                                                                        1801 ns         1800 ns            4
replace bb to -- by init stringa|2048_stddev                                                                        32.2 ns         48.3 ns            4
replace bb to -- by init stringa|2048_cv                                                                            1.78 %          2.69 %             4
-----  Hash Map insert and find ---------/repeats:1                                                                0.000 ns        0.000 ns   1000000000000
hashStrMapA<size_t> emplace & find stringa;_mean                                                                 4069702 ns      4080831 ns            4
hashStrMapA<size_t> emplace & find stringa;_median                                                               4065785 ns      4102654 ns            4
hashStrMapA<size_t> emplace & find stringa;_stddev                                                                 27677 ns        43645 ns            4
hashStrMapA<size_t> emplace & find stringa;_cv                                                                      0.68 %          1.07 %             4
std::unordered_map<std::string, size_t> emplace & find std::string;_mean                                         5913523 ns      5824498 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_median                                       5907914 ns      5859375 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_stddev                                        277139 ns       309341 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string;_cv                                              4.69 %          5.31 %             4
hashStrMapA<size_t> emplace & find ssa;_mean                                                                     3619495 ns      3545673 ns            4
hashStrMapA<size_t> emplace & find ssa;_median                                                                   3562421 ns      3565705 ns            4
hashStrMapA<size_t> emplace & find ssa;_stddev                                                                    164099 ns        76717 ns            4
hashStrMapA<size_t> emplace & find ssa;_cv                                                                          4.53 %          2.16 %             4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_mean                                    6497268 ns      6522042 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_median                                  6500552 ns      6556920 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_stddev                                    44944 ns        69754 ns            4
std::unordered_map<std::string, size_t> emplace & find std::string_view;_cv                                         0.69 %          1.07 %             4
-----  Build Full Func Name ---------/repeats:1                                                                    0.000 ns        0.000 ns   1000000000000
Build func full name std::string;_mean                                                                              1507 ns         1507 ns            4
Build func full name std::string;_median                                                                            1518 ns         1507 ns            4
Build func full name std::string;_stddev                                                                            28.8 ns         25.6 ns            4
Build func full name std::string;_cv                                                                                1.91 %          1.70 %             4
Build func full name std::string 1;_mean                                                                            1515 ns         1507 ns            4
Build func full name std::string 1;_median                                                                          1512 ns         1507 ns            4
Build func full name std::string 1;_stddev                                                                          14.5 ns         25.6 ns            4
Build func full name std::string 1;_cv                                                                              0.96 %          1.70 %             4
Build func full name std::stream;_mean                                                                              8296 ns         8327 ns            4
Build func full name std::stream;_median                                                                            8331 ns         8371 ns            4
Build func full name std::stream;_stddev                                                                             233 ns          262 ns            4
Build func full name std::stream;_cv                                                                                2.80 %          3.14 %             4
Build func full name stringa;_mean                                                                                   749 ns          750 ns            4
Build func full name stringa;_median                                                                                 748 ns          750 ns            4
Build func full name stringa;_stddev                                                                                12.4 ns         14.2 ns            4
Build func full name stringa;_cv                                                                                    1.65 %          1.90 %             4
Build func full name stringa 1;_mean                                                                                 878 ns          853 ns            4
Build func full name stringa 1;_median                                                                               865 ns          858 ns            4
Build func full name stringa 1;_stddev                                                                              30.2 ns         10.5 ns            4
Build func full name stringa 1;_cv                                                                                  3.44 %          1.23 %             4
-----  Make Upper  ---------/repeats:1                                                                             0.000 ns        0.000 ns   1000000000000
To upper case std::wstring_mean                                                                                     1457 ns         1460 ns            4
To upper case std::wstring_median                                                                                   1455 ns         1460 ns            4
To upper case std::wstring_stddev                                                                                   16.8 ns         18.1 ns            4
To upper case std::wstring_cv                                                                                       1.16 %          1.24 %             4
To upper case lstringw<15>_mean                                                                                     41.0 ns         41.0 ns            4
To upper case lstringw<15>_median                                                                                   41.0 ns         41.0 ns            4
To upper case lstringw<15>_stddev                                                                                  0.393 ns        0.544 ns            4
To upper case lstringw<15>_cv                                                                                       0.96 %          1.33 %             4
